"n","dist","evi","dt","id","date","state"
1,20.591,0.330916732549667,409,"gala",2019-08-22 23:18:38,2
8,128.004,0.397821623831987,1252,"gala",2019-08-22 23:25:27,5
1,21.024,0.434315919876099,422,"gala",2019-08-22 23:46:19,5
2,16.401,0.440338388085365,419,"gala",2019-08-22 23:53:21,2
18,395.922,0.338171079754829,453,"gala",2019-08-23 00:00:20,5
17,413.465,0.342592577723896,388,"gala",2019-08-23 00:07:53,5
10,183.142,0.389960211515427,440,"gala",2019-08-23 00:14:21,1
6,97.129,0.346031680703163,394,"gala",2019-08-23 00:21:41,5
4,60.415,0.364020742475986,446,"gala",2019-08-23 00:28:15,3
312,7956.755,0.377613106646981,577900,"gala",2019-08-23 00:35:41,2
22,432.834,0.397064471786672,449,"gala",2019-08-29 17:07:21,2
32,666.217,0.385991449467838,1226,"gala",2019-08-29 17:14:50,1
1,11.705,0.472009837627411,468,"gala",2019-08-29 17:35:16,3
281,7710.256,0.375050888791203,2849939,"gala",2019-08-29 17:43:04,5
6,126.531,NA,111979,"gala",2019-10-01 17:22:03,5
5,96.607,NA,412,"gala",2019-10-03 00:28:22,3
4,58.83,NA,441,"gala",2019-10-03 00:35:14,3
3,49.244,NA,401,"gala",2019-10-03 00:42:35,2
6,101.119,NA,421,"gala",2019-10-03 00:49:16,5
3,39.205,NA,418,"gala",2019-10-03 00:56:17,3
1,7.071,NA,427,"gala",2019-10-03 01:03:15,2
2,40.311,NA,417,"gala",2019-10-03 01:10:22,2
2,9.487,NA,419,"gala",2019-10-03 01:17:19,2
1,22.091,NA,425,"gala",2019-10-03 01:24:18,2
3,29.698,NA,445,"gala",2019-10-03 01:31:23,2
4,66.212,NA,423,"gala",2019-10-03 01:38:48,2
3,35.384,NA,389,"gala",2019-10-03 01:45:51,5
6,111.946,NA,410,"gala",2019-10-03 01:52:20,2
8,207.087,NA,473,"gala",2019-10-03 01:59:10,3
6,124.278,NA,420,"gala",2019-10-03 02:07:03,5
4,66.731,NA,1241,"gala",2019-10-03 02:14:03,3
3,35.511,NA,397,"gala",2019-10-03 02:34:44,5
4,90.62,NA,412,"gala",2019-10-03 02:41:21,2
5,119.34,NA,418,"gala",2019-10-03 02:48:13,3
2,30.594,NA,443,"gala",2019-10-03 02:55:11,3
9,160.702,NA,419,"gala",2019-10-03 03:02:34,1
5,115.732,NA,400,"gala",2019-10-03 03:09:33,3
4,54.745,NA,440,"gala",2019-10-03 03:16:13,3
2,9.22,NA,412,"gala",2019-10-03 03:23:33,2
5,74.33,NA,415,"gala",2019-10-03 03:30:25,1
3,80.081,NA,416,"gala",2019-10-03 03:37:20,5
3,38.21,NA,421,"gala",2019-10-03 03:44:16,3
9,164.584,NA,423,"gala",2019-10-03 03:51:17,2
10,210.737,NA,423,"gala",2019-10-03 03:58:20,5
1,7.616,NA,460,"gala",2019-10-03 04:05:23,5
5,94.244,NA,372,"gala",2019-10-03 04:13:03,5
1,9.434,NA,416,"gala",2019-10-03 04:19:15,5
7,128.082,NA,455,"gala",2019-10-03 04:26:11,2
3,41.11,NA,391,"gala",2019-10-03 04:33:46,3
15,321.66,NA,69175,"gala",2019-10-03 04:40:17,2
8,154.987,NA,469,"gala",2019-10-03 23:53:12,5
5,88.323,NA,379,"gala",2019-10-04 00:01:01,3
2,20.518,NA,412,"gala",2019-10-04 00:07:20,5
3,44.598,NA,1264,"gala",2019-10-04 00:14:12,1
3,61,NA,428,"gala",2019-10-04 00:35:16,1
3,56.754,NA,433,"gala",2019-10-04 00:42:24,1
2,21.26,NA,440,"gala",2019-10-04 00:49:37,5
2,20.591,NA,383,"gala",2019-10-04 00:56:57,1
3,37.577,NA,425,"gala",2019-10-04 01:03:20,1
4,70.725,NA,406,"gala",2019-10-04 01:10:25,5
5,82.976,NA,420,"gala",2019-10-04 01:17:11,3
3,48.6,NA,472,"gala",2019-10-04 01:24:11,3
3,57.689,NA,371,"gala",2019-10-04 01:32:03,2
2,37.054,NA,454,"gala",2019-10-04 01:38:14,1
5,94.493,NA,412,"gala",2019-10-04 01:45:48,2
3,37.162,NA,402,"gala",2019-10-04 01:52:40,3
3,35.114,NA,417,"gala",2019-10-04 01:59:22,2
5,72.035,NA,419,"gala",2019-10-04 02:06:19,2
4,74.967,NA,413,"gala",2019-10-04 02:13:18,3
2,22.804,NA,454,"gala",2019-10-04 02:20:11,3
2,23.087,NA,428,"gala",2019-10-04 02:27:45,2
5,86.839,NA,1230,"gala",2019-10-04 02:34:53,2
3,38.079,NA,427,"gala",2019-10-04 02:55:23,5
4,60.926,NA,400,"gala",2019-10-04 03:02:30,2
2,39.319,NA,447,"gala",2019-10-04 03:09:10,5
2,13,NA,404,"gala",2019-10-04 03:16:37,2
4,71.47,NA,413,"gala",2019-10-04 03:23:21,2
4,49.041,NA,436,"gala",2019-10-04 03:30:14,3
4,79.762,NA,403,"gala",2019-10-04 03:37:30,1
7,137.557,NA,421,"gala",2019-10-04 03:44:13,5
2,15.652,NA,423,"gala",2019-10-04 03:51:14,3
2,24.042,NA,419,"gala",2019-10-04 03:58:17,5
3,32.527,NA,440,"gala",2019-10-04 04:05:16,1
2,20,NA,398,"gala",2019-10-04 04:12:36,1
3,29.732,NA,430,"gala",2019-10-04 04:19:14,5
8,201.95,NA,406,"gala",2019-10-04 04:26:24,2
11,244.524,NA,72163,"gala",2019-10-04 04:33:10,5
2,32.249,NA,420,"gala",2019-10-05 00:35:53,3
3,63.032,NA,2477,"gala",2019-10-05 00:42:53,2
1,10.296,NA,429,"gala",2019-10-05 01:24:10,5
2,44.777,NA,422,"gala",2019-10-05 01:31:19,5
11,261.444,NA,458,"gala",2019-10-05 01:38:21,1
12,257.979,NA,396,"gala",2019-10-05 01:45:59,3
3,38.288,NA,408,"gala",2019-10-05 01:52:35,5
2,14,NA,421,"gala",2019-10-05 01:59:23,2
5,118.343,NA,1263,"gala",2019-10-05 02:06:24,2
4,70,NA,403,"gala",2019-10-05 02:27:27,5
5,85.147,NA,473,"gala",2019-10-05 02:34:10,3
3,52.839,NA,371,"gala",2019-10-05 02:42:03,3
4,56.089,NA,417,"gala",2019-10-05 02:48:14,2
6,123.065,NA,1288,"gala",2019-10-05 02:55:11,5
2,14.213,NA,405,"gala",2019-10-05 03:16:39,5
2,8,NA,409,"gala",2019-10-05 03:23:24,2
6,104.709,NA,1682,"gala",2019-10-05 03:30:13,5
1,20.616,NA,453,"gala",2019-10-05 03:58:15,5
6,83.738,NA,393,"gala",2019-10-05 04:05:48,2
3,46.098,NA,410,"gala",2019-10-05 04:12:21,3
9,183.295,NA,421,"gala",2019-10-05 04:19:11,2
14,282.781,NA,428,"gala",2019-10-05 04:26:12,5
4,99.126,NA,71696,"gala",2019-10-05 04:33:20,5
8,179.234,NA,413,"gala",2019-10-06 00:28:16,3
4,69.57,NA,2115,"gala",2019-10-06 00:35:09,4
11,267.748,NA,435,"gala",2019-10-06 01:10:24,1
12,274.432,NA,1245,"gala",2019-10-06 01:17:39,5
1,6.708,NA,424,"gala",2019-10-06 01:38:24,5
3,52.697,NA,413,"gala",2019-10-06 01:45:28,2
2,47.043,NA,416,"gala",2019-10-06 01:52:21,2
5,89.051,NA,419,"gala",2019-10-06 01:59:17,5
2,24.515,NA,414,"gala",2019-10-06 02:06:16,3
3,54.708,NA,425,"gala",2019-10-06 02:13:10,2
5,96.255,NA,455,"gala",2019-10-06 02:20:15,5
2,51.478,NA,2483,"gala",2019-10-06 02:27:50,3
1,5.657,NA,418,"gala",2019-10-06 03:09:13,5
1,13.153,NA,472,"gala",2019-10-06 03:16:11,2
2,20.025,NA,369,"gala",2019-10-06 03:24:03,5
8,172.569,NA,1291,"gala",2019-10-06 03:30:12,1
2,44.102,NA,387,"gala",2019-10-06 03:51:43,3
2,17.493,NA,426,"gala",2019-10-06 03:58:10,1
1,2.236,NA,419,"gala",2019-10-06 04:05:16,2
1,11.18,NA,422,"gala",2019-10-06 04:12:15,2
3,68.469,NA,419,"gala",2019-10-06 04:19:17,5
12,216.06,NA,1256,"gala",2019-10-06 04:26:16,2
9,200.34,NA,64559,"gala",2019-10-06 04:47:12,5
6,111.364,NA,433,"gala",2019-10-06 22:43:11,5
4,77.414,NA,412,"gala",2019-10-06 22:50:24,3
1,6,NA,457,"gala",2019-10-06 22:57:16,3
2,14.318,NA,394,"gala",2019-10-06 23:04:53,5
3,86.47,NA,411,"gala",2019-10-06 23:11:27,2
6,131.529,NA,419,"gala",2019-10-06 23:18:18,3
2,30.15,NA,412,"gala",2019-10-06 23:25:17,3
9,148.735,NA,2957,"gala",2019-10-06 23:32:09,1
3,37.696,NA,431,"gala",2019-10-07 00:21:26,3
5,105.262,NA,395,"gala",2019-10-07 00:28:37,5
7,123.438,NA,2106,"gala",2019-10-07 00:35:12,3
2,17.029,NA,417,"gala",2019-10-07 01:10:18,5
1,2,NA,468,"gala",2019-10-07 01:17:15,5
2,20.396,NA,395,"gala",2019-10-07 01:25:03,2
1,26.249,NA,398,"gala",2019-10-07 01:31:38,2
2,49.244,NA,425,"gala",2019-10-07 01:38:16,5
2,30.871,NA,411,"gala",2019-10-07 01:45:21,5
4,80.362,NA,426,"gala",2019-10-07 01:52:12,2
9,172.534,NA,437,"gala",2019-10-07 01:59:18,3
7,139.989,NA,393,"gala",2019-10-07 02:06:35,5
4,70.456,NA,421,"gala",2019-10-07 02:13:08,5
4,58.258,NA,470,"gala",2019-10-07 02:20:09,5
14,325.951,NA,424,"gala",2019-10-07 02:27:59,2
14,357.358,NA,373,"gala",2019-10-07 02:35:03,5
4,83.096,NA,417,"gala",2019-10-07 02:41:16,1
5,108.665,NA,418,"gala",2019-10-07 02:48:13,3
3,55.803,NA,76317,"gala",2019-10-07 02:55:11,3
6,114.018,NA,433,"gala",2019-10-08 00:07:08,5
7,148.661,NA,1258,"gala",2019-10-08 00:14:21,3
8,203.796,NA,420,"gala",2019-10-08 00:35:19,3
7,171.026,NA,413,"gala",2019-10-08 00:42:19,5
5,83.6,NA,417,"gala",2019-10-08 00:49:12,5
10,179.836,NA,433,"gala",2019-10-08 00:56:09,5
6,96.047,NA,415,"gala",2019-10-08 01:03:22,5
3,24.698,NA,419,"gala",2019-10-08 01:10:17,3
2,10.44,NA,467,"gala",2019-10-08 01:17:16,2
3,64.008,NA,377,"gala",2019-10-08 01:25:03,5
3,47.043,NA,411,"gala",2019-10-08 01:31:20,3
1,20.248,NA,426,"gala",2019-10-08 01:38:11,2
4,77.621,NA,426,"gala",2019-10-08 01:45:17,2
3,56.08,NA,413,"gala",2019-10-08 01:52:23,3
9,143.558,NA,1256,"gala",2019-10-08 01:59:16,2
4,68.029,NA,418,"gala",2019-10-08 02:20:12,5
1,14.422,NA,424,"gala",2019-10-08 02:27:10,2
3,41.049,NA,424,"gala",2019-10-08 02:34:14,2
1,14.318,NA,423,"gala",2019-10-08 02:41:18,2
2,22.847,NA,432,"gala",2019-10-08 02:48:21,1
5,94.048,NA,414,"gala",2019-10-08 02:55:33,2
8,149.482,NA,408,"gala",2019-10-08 03:02:27,3
5,91.935,NA,418,"gala",2019-10-08 03:09:15,4
3,53.141,NA,455,"gala",2019-10-08 03:16:13,3
2,36.125,NA,381,"gala",2019-10-08 03:23:48,2
7,119.883,NA,1308,"gala",2019-10-08 03:30:09,2
8,164.259,NA,378,"gala",2019-10-08 03:51:57,5
14,274.345,NA,415,"gala",2019-10-08 03:58:15,5
13,257.241,NA,421,"gala",2019-10-08 04:05:10,4
8,159.088,NA,67922,"gala",2019-10-08 04:12:11,5
9,171.619,NA,416,"gala",2019-10-08 23:04:13,4
9,146.697,NA,447,"gala",2019-10-08 23:11:09,5
10,211.981,NA,407,"gala",2019-10-08 23:18:36,3
3,44.598,NA,457,"gala",2019-10-08 23:25:23,5
7,134.462,NA,385,"gala",2019-10-08 23:33:00,2
6,86.608,NA,411,"gala",2019-10-08 23:39:25,3
2,22.204,NA,416,"gala",2019-10-08 23:46:16,3
3,55.082,NA,1269,"gala",2019-10-08 23:53:12,2
1,10.296,NA,418,"gala",2019-10-09 00:14:21,5
2,12.166,NA,417,"gala",2019-10-09 00:21:19,5
2,30.676,NA,421,"gala",2019-10-09 00:28:16,2
3,50.249,NA,417,"gala",2019-10-09 00:35:17,2
5,81.468,NA,431,"gala",2019-10-09 00:42:14,2
7,127.534,NA,412,"gala",2019-10-09 00:49:25,3
2,29.833,NA,430,"gala",2019-10-09 00:56:17,3
3,44.204,NA,410,"gala",2019-10-09 01:03:27,2
6,125.718,NA,1287,"gala",2019-10-09 01:10:17,5
6,112.009,NA,394,"gala",2019-10-09 01:31:44,3
4,77.414,NA,425,"gala",2019-10-09 01:38:18,3
11,258.874,NA,1691,"gala",2019-10-09 01:45:23,3
3,13,NA,424,"gala",2019-10-09 02:13:34,3
2,16.763,NA,393,"gala",2019-10-09 02:20:38,2
11,251.921,NA,440,"gala",2019-10-09 02:27:11,2
11,201.556,NA,404,"gala",2019-10-09 02:34:31,4
7,132.231,NA,417,"gala",2019-10-09 02:41:15,5
8,196.237,NA,423,"gala",2019-10-09 02:48:12,3
3,18.868,NA,416,"gala",2019-10-09 02:55:15,3
5,79.85,NA,419,"gala",2019-10-09 03:02:11,5
12,234.002,NA,417,"gala",2019-10-09 03:09:10,3
4,77.885,NA,425,"gala",2019-10-09 03:16:07,5
11,254.189,NA,417,"gala",2019-10-09 03:23:12,3
10,212.822,NA,449,"gala",2019-10-09 03:30:09,4
1,12.042,NA,389,"gala",2019-10-09 03:37:38,5
10,245.381,NA,424,"gala",2019-10-09 03:44:07,5
17,371.892,NA,419,"gala",2019-10-09 03:51:11,5
15,353.862,NA,422,"gala",2019-10-09 03:58:10,5
19,399.242,NA,70021,"gala",2019-10-09 04:05:12,4
6,117.444,NA,420,"gala",2019-10-09 23:32:13,5
10,260.123,NA,433,"gala",2019-10-09 23:39:13,3
9,207.152,NA,433,"gala",2019-10-09 23:46:26,5
4,72.111,NA,1233,"gala",2019-10-09 23:53:39,5
3,36.878,NA,419,"gala",2019-10-10 00:14:12,3
4,54.378,NA,461,"gala",2019-10-10 00:21:11,2
2,7.071,NA,387,"gala",2019-10-10 00:28:52,2
2,22.472,NA,1263,"gala",2019-10-10 00:35:19,1
1,7.071,NA,418,"gala",2019-10-10 00:56:22,5
3,48.01,NA,414,"gala",2019-10-10 01:03:20,5
2,18.682,NA,434,"gala",2019-10-10 01:10:14,2
2,41.773,NA,408,"gala",2019-10-10 01:17:28,2
4,88.204,NA,437,"gala",2019-10-10 01:24:16,5
1,2.828,NA,441,"gala",2019-10-10 01:31:33,3
4,71.197,NA,378,"gala",2019-10-10 01:38:54,5
5,87.207,NA,424,"gala",2019-10-10 01:45:12,5
11,224.802,NA,467,"gala",2019-10-10 01:52:16,3
4,76.42,NA,372,"gala",2019-10-10 02:00:03,5
3,26.306,NA,418,"gala",2019-10-10 02:06:15,5
8,144.972,NA,423,"gala",2019-10-10 02:13:13,5
9,191.084,NA,434,"gala",2019-10-10 02:20:16,4
4,77.987,NA,453,"gala",2019-10-10 02:27:30,5
4,75.604,NA,377,"gala",2019-10-10 02:35:03,1
3,76.655,NA,416,"gala",2019-10-10 02:41:20,5
4,70.385,NA,431,"gala",2019-10-10 02:48:16,5
5,83.863,NA,412,"gala",2019-10-10 02:55:27,2
4,45.31,NA,418,"gala",2019-10-10 03:02:19,3
7,114.39,NA,1259,"gala",2019-10-10 03:09:17,2
2,42.802,NA,422,"gala",2019-10-10 03:30:16,5
8,166.355,NA,419,"gala",2019-10-10 03:37:18,2
4,68.505,NA,441,"gala",2019-10-10 03:44:17,5
6,107.968,NA,1263,"gala",2019-10-10 03:51:38,2
12,252.699,NA,399,"gala",2019-10-10 04:12:41,5
11,272.413,NA,411,"gala",2019-10-10 04:19:20,4
10,269.046,NA,61629,"gala",2019-10-10 04:26:11,5
4,61.033,NA,463,"gala",2019-10-10 21:33:20,5
2,33.541,NA,387,"gala",2019-10-10 21:41:03,1
3,41.049,NA,405,"gala",2019-10-10 21:47:30,1
15,295.941,NA,415,"gala",2019-10-10 21:54:15,2
9,178.393,NA,473,"gala",2019-10-10 22:01:10,5
2,31.401,NA,373,"gala",2019-10-10 22:09:03,3
5,83.433,NA,438,"gala",2019-10-10 22:15:16,2
3,22.825,NA,407,"gala",2019-10-10 22:22:34,3
1,7,NA,415,"gala",2019-10-10 22:29:21,2
5,80.957,NA,417,"gala",2019-10-10 22:36:16,2
12,242.231,NA,1276,"gala",2019-10-10 22:43:13,3
3,54.672,NA,403,"gala",2019-10-10 23:04:29,5
10,214.22,NA,423,"gala",2019-10-10 23:11:12,2
3,69.354,NA,1276,"gala",2019-10-10 23:18:15,5
8,157.41,NA,402,"gala",2019-10-10 23:39:31,5
4,65.765,NA,470,"gala",2019-10-10 23:46:13,5
3,36.892,0.55599445104599,406,"gala",2019-10-10 23:54:03,5
9,175.026,0.523191134134928,388,"gala",2019-10-11 00:00:49,2
4,65.123,0.667137995362282,418,"gala",2019-10-11 00:07:17,5
3,46.84,0.71178275346756,429,"gala",2019-10-11 00:14:15,5
11,213.6,0.594175365838138,410,"gala",2019-10-11 00:21:24,2
5,98.112,NA,421,"gala",2019-10-11 00:28:14,5
7,131.381,NA,448,"gala",2019-10-11 00:35:15,3
1,17.263,NA,397,"gala",2019-10-11 00:42:43,3
1,10,NA,413,"gala",2019-10-11 00:49:20,2
5,76.896,NA,438,"gala",2019-10-11 00:56:13,2
4,68.352,NA,2110,"gala",2019-10-11 01:03:31,3
3,47.011,NA,427,"gala",2019-10-11 01:38:41,5
2,22.023,NA,403,"gala",2019-10-11 01:45:48,2
3,56.886,NA,402,"gala",2019-10-11 01:52:31,2
2,33.242,NA,470,"gala",2019-10-11 01:59:13,2
2,27.295,NA,402,"gala",2019-10-11 02:07:03,5
3,40.46,NA,393,"gala",2019-10-11 02:13:45,2
1,5.657,NA,419,"gala",2019-10-11 02:20:18,2
4,43.046,NA,466,"gala",2019-10-11 02:27:17,2
10,244.377,NA,2908,"gala",2019-10-11 02:35:03,2
6,107.615,NA,420,"gala",2019-10-11 03:23:31,3
2,24.698,NA,441,"gala",2019-10-11 03:30:31,3
5,85.843,NA,402,"gala",2019-10-11 03:37:52,2
2,31.016,0.352395743131638,402,"gala",2019-10-11 03:44:34,3
9,171.421,NA,428,"gala",2019-10-11 03:51:16,2
4,57.428,NA,408,"gala",2019-10-11 03:58:24,5
5,119.365,NA,421,"gala",2019-10-11 04:05:12,2
7,150,NA,422,"gala",2019-10-11 04:12:13,3
4,72.56,NA,426,"gala",2019-10-11 04:19:15,5
2,33.422,NA,67501,"gala",2019-10-11 04:26:21,3
1,7,NA,421,"gala",2019-10-11 23:11:22,5
4,71.309,NA,2936,"gala",2019-10-11 23:18:23,5
4,58.6,NA,419,"gala",2019-10-12 00:07:19,5
2,17.889,NA,424,"gala",2019-10-12 00:14:18,1
2,34,NA,2518,"gala",2019-10-12 00:21:22,5
5,106.042,NA,444,"gala",2019-10-12 01:03:20,5
3,33.615,NA,391,"gala",2019-10-12 01:10:44,3
1,24.698,NA,423,"gala",2019-10-12 01:17:15,2
4,56.798,NA,423,"gala",2019-10-12 01:24:18,2
6,110.802,NA,420,"gala",2019-10-12 01:31:21,2
2,32.558,NA,408,"gala",2019-10-12 01:38:21,3
3,50.01,NA,441,"gala",2019-10-12 01:45:09,2
3,33.541,NA,404,"gala",2019-10-12 01:52:30,5
8,132.548,NA,467,"gala",2019-10-12 01:59:14,5
3,80.604,NA,373,"gala",2019-10-12 02:07:01,3
8,146.864,NA,416,"gala",2019-10-12 02:13:14,3
9,187.297,NA,427,"gala",2019-10-12 02:20:10,5
8,138.6,NA,1253,"gala",2019-10-12 02:27:17,5
5,99.624,NA,434,"gala",2019-10-12 02:48:10,5
3,48.826,NA,412,"gala",2019-10-12 02:55:24,5
7,180.081,NA,1266,"gala",2019-10-12 03:02:16,2
2,53.085,NA,416,"gala",2019-10-12 03:23:22,3
5,59.034,NA,427,"gala",2019-10-12 03:30:18,5
1,8.944,NA,438,"gala",2019-10-12 03:37:25,2
5,113.088,NA,394,"gala",2019-10-12 03:44:43,2
5,65.146,NA,415,"gala",2019-10-12 03:51:17,3
8,179.936,NA,1680,"gala",2019-10-12 03:58:12,2
1,17.088,NA,446,"gala",2019-10-12 04:26:12,3
2,12.166,NA,416,"gala",2019-10-12 04:33:38,2
10,193.941,NA,66252,"gala",2019-10-12 04:40:34,2
6,86.215,NA,393,"gala",2019-10-12 23:04:46,5
3,61.741,NA,424,"gala",2019-10-12 23:11:19,5
7,114.39,NA,409,"gala",2019-10-12 23:18:23,2
4,50.448,NA,432,"gala",2019-10-12 23:25:12,3
4,65.734,NA,412,"gala",2019-10-12 23:32:24,1
2,19.105,NA,1286,"gala",2019-10-12 23:39:16,2
6,103.942,NA,396,"gala",2019-10-13 00:00:42,5
2,21.587,NA,415,"gala",2019-10-13 00:07:18,3
2,47.539,NA,430,"gala",2019-10-13 00:14:13,5
3,43.417,NA,414,"gala",2019-10-13 00:21:23,1
1,17.029,NA,421,"gala",2019-10-13 00:28:17,1
5,117.004,NA,413,"gala",2019-10-13 00:35:18,2
2,26.173,NA,468,"gala",2019-10-13 00:42:11,3
2,44.407,NA,407,"gala",2019-10-13 00:49:59,2
1,5.385,NA,431,"gala",2019-10-13 00:56:46,2
3,31.016,NA,416,"gala",2019-10-13 01:03:57,2
2,42.202,NA,426,"gala",2019-10-13 01:10:53,5
1,16.492,NA,381,"gala",2019-10-13 01:17:59,1
1,1.414,NA,412,"gala",2019-10-13 01:24:20,1
4,92.195,NA,421,"gala",2019-10-13 01:31:12,1
6,120.37,NA,423,"gala",2019-10-13 01:38:13,3
4,70.456,NA,432,"gala",2019-10-13 01:45:16,3
10,240.019,NA,452,"gala",2019-10-13 01:52:28,2
16,345.892,NA,1648,"gala",2019-10-13 02:00:00,3
7,145.207,NA,405,"gala",2019-10-13 02:27:28,3
5,73.546,NA,430,"gala",2019-10-13 02:34:13,5
3,65.49,NA,408,"gala",2019-10-13 02:41:23,3
6,118.258,NA,442,"gala",2019-10-13 02:48:11,2
8,146.823,NA,398,"gala",2019-10-13 02:55:33,3
2,26.571,NA,445,"gala",2019-10-13 03:02:11,5
4,61.057,NA,415,"gala",2019-10-13 03:09:36,2
2,26.077,NA,419,"gala",2019-10-13 03:16:31,2
1,6.325,NA,404,"gala",2019-10-13 03:23:30,2
1,8.602,NA,427,"gala",2019-10-13 03:30:14,2
1,7.616,NA,421,"gala",2019-10-13 03:37:21,2
4,79.057,NA,408,"gala",2019-10-13 03:44:22,1
4,73.926,NA,424,"gala",2019-10-13 03:51:10,5
3,58.412,NA,70047,"gala",2019-10-13 03:58:14,3
6,135.148,NA,2963,"gala",2019-10-13 23:25:41,5
2,36.125,NA,379,"gala",2019-10-14 00:15:04,5
2,35.057,NA,414,"gala",2019-10-14 00:21:23,1
2,23,NA,2119,"gala",2019-10-14 00:28:17,5
1,16.279,NA,404,"gala",2019-10-14 01:03:36,5
4,77.82,NA,416,"gala",2019-10-14 01:10:20,5
1,5,NA,433,"gala",2019-10-14 01:17:16,3
4,52.839,NA,407,"gala",2019-10-14 01:24:29,2
4,67.543,NA,418,"gala",2019-10-14 01:31:16,2
4,74.733,NA,418,"gala",2019-10-14 01:38:14,2
7,170.52,NA,418,"gala",2019-10-14 01:45:12,3
12,235.593,NA,430,"gala",2019-10-14 01:52:10,5
6,105.683,NA,430,"gala",2019-10-14 01:59:20,1
3,45.277,NA,420,"gala",2019-10-14 02:06:30,5
4,97.015,NA,402,"gala",2019-10-14 02:13:30,2
1,12.042,NA,442,"gala",2019-10-14 02:20:12,3
2,27.659,NA,428,"gala",2019-10-14 02:27:34,1
2,16.643,NA,407,"gala",2019-10-14 02:34:42,1
2,9.22,NA,53255,"gala",2019-10-14 02:41:29,1
5,122.332,NA,15120,"gala",2019-10-14 17:29:04,5
4,45.486,NA,382,"gala",2019-10-14 21:41:04,5
5,106.405,NA,404,"gala",2019-10-14 21:47:26,2
14,265.277,NA,1303,"gala",2019-10-14 21:54:10,3
5,114.56,NA,389,"gala",2019-10-14 22:15:53,3
4,83.15,NA,436,"gala",2019-10-14 22:22:22,3
3,74.061,NA,439,"gala",2019-10-14 22:29:38,3
14,292.945,NA,404,"gala",2019-10-14 22:36:57,3
17,369.542,NA,389,"gala",2019-10-14 22:43:41,1
6,96.649,NA,421,"gala",2019-10-14 22:50:10,5
1,7.211,0.581530332565308,425,"gala",2019-10-14 22:57:11,3
2,25.08,0.546564966440201,468,"gala",2019-10-14 23:04:16,5
9,143.558,0.483983645836512,1215,"gala",2019-10-14 23:12:04,2
3,62.626,0.525518774986267,464,"gala",2019-10-14 23:32:19,3
4,55.362,0.563460811972618,397,"gala",2019-10-14 23:40:03,2
2,35.693,0.604959189891815,433,"gala",2019-10-14 23:46:40,5
5,94.048,0.564820063114166,387,"gala",2019-10-14 23:53:53,2
6,141.877,0.482997934023539,411,"gala",2019-10-15 00:00:20,3
9,165.605,0.417188687456979,2103,"gala",2019-10-15 00:07:11,5
13,324.475,0.419974148273468,2126,"gala",2019-10-15 00:42:14,5
28,567.671,0.439158488597189,445,"gala",2019-10-15 01:17:40,5
25,534.395,NA,377,"gala",2019-10-15 01:25:05,5
4,49.98,0.28832521289587,421,"gala",2019-10-15 01:31:22,1
5,78.186,NA,427,"gala",2019-10-15 01:38:23,2
3,60.166,NA,452,"gala",2019-10-15 01:45:30,3
3,63.198,NA,422,"gala",2019-10-15 01:53:02,5
2,17.889,NA,369,"gala",2019-10-15 02:00:04,1
4,92.439,NA,417,"gala",2019-10-15 02:06:13,1
9,229.63,NA,1263,"gala",2019-10-15 02:13:10,3
9,161.969,NA,417,"gala",2019-10-15 02:34:13,3
7,136.015,NA,419,"gala",2019-10-15 02:41:10,5
13,282.144,NA,429,"gala",2019-10-15 02:48:09,3
4,93.193,NA,421,"gala",2019-10-15 02:55:18,4
8,143.22,NA,64971,"gala",2019-10-15 03:02:19,3
4,92.914,NA,427,"gala",2019-10-15 21:05:10,3
6,115.694,NA,436,"gala",2019-10-15 21:12:17,3
7,145.527,NA,2109,"gala",2019-10-15 21:19:33,3
9,241.35,NA,2542,"gala",2019-10-15 21:54:42,3
5,100.449,NA,370,"gala",2019-10-15 22:37:04,3
6,97.005,NA,1262,"gala",2019-10-15 22:43:14,5
8,183.371,NA,437,"gala",2019-10-15 23:04:16,5
4,65.307,NA,410,"gala",2019-10-15 23:11:33,5
3,31.305,NA,1260,"gala",2019-10-15 23:18:23,2
2,37.121,NA,418,"gala",2019-10-15 23:39:23,5
4,46.84,NA,2514,"gala",2019-10-15 23:46:21,1
1,16.279,NA,423,"gala",2019-10-16 00:28:15,5
5,92.957,NA,466,"gala",2019-10-16 00:35:18,5
9,182.571,NA,372,"gala",2019-10-16 00:43:04,3
5,93.638,NA,418,"gala",2019-10-16 00:49:16,3
11,212.462,NA,470,"gala",2019-10-16 00:56:14,5
5,79.699,NA,416,"gala",2019-10-16 01:04:04,3
5,93.392,NA,1212,"gala",2019-10-16 01:11:00,3
2,27.203,NA,419,"gala",2019-10-16 01:31:12,5
11,256.815,NA,419,"gala",2019-10-16 01:38:11,2
8,184.743,NA,420,"gala",2019-10-16 01:45:10,5
8,159.665,NA,431,"gala",2019-10-16 01:52:10,5
2,29.017,NA,69613,"gala",2019-10-16 01:59:21,3
2,15.232,NA,415,"gala",2019-10-16 21:19:34,5
