"n","X1","X2","X3","X4","X5","X6","dt","id","date","date.round","state","t.ar","rain"
3,1,0,0,0,0,0,1440,"tm17",2015-07-23 19:01:00,2015-07-23 19:00:00,"Burrow",32.6,0
1,1,0,0,0,0,0,300,"tm17",2015-07-23 19:06:00,2015-07-23 19:00:00,"Burrow",32.6,0
3,1,0,0,0,0,0,300,"tm17",2015-07-23 19:11:00,2015-07-23 19:00:00,"Burrow",32.6,0
2,1,0,0,0,0,0,300,"tm17",2015-07-23 19:16:00,2015-07-23 19:00:00,"Burrow",32.6,0
2,1,0,0,0,0,0,300,"tm17",2015-07-23 19:21:00,2015-07-23 19:00:00,"Burrow",32.6,0
2,1,0,0,0,0,0,300,"tm17",2015-07-23 19:26:00,2015-07-23 19:00:00,"Burrow",32.6,0
2,1,0,0,0,0,0,360,"tm17",2015-07-23 19:32:00,2015-07-23 20:00:00,"Burrow",32.3,0
163,0.619631901840491,0,0.380368098159509,0,0,0,180,"tm17",2015-07-23 19:35:00,2015-07-23 20:00:00,"Transit",32.3,0
34,0,0,1,0,0,0,300,"tm17",2015-07-23 19:40:00,2015-07-23 20:00:00,"Transit",32.3,0
134,0.985074626865672,0,0.0149253731343284,0,0,0,300,"tm17",2015-07-23 19:45:00,2015-07-23 20:00:00,"Transit",32.3,0
64,1,0,0,0,0,0,360,"tm17",2015-07-23 19:51:00,2015-07-23 20:00:00,"Transit",32.3,0
9,1,0,0,0,0,0,180,"tm17",2015-07-23 19:54:00,2015-07-23 20:00:00,"Foraging",32.3,0
3,1,0,0,0,0,0,300,"tm17",2015-07-23 19:59:00,2015-07-23 20:00:00,"Foraging",32.3,0
12,1,0,0,0,0,0,360,"tm17",2015-07-23 20:05:00,2015-07-23 20:00:00,"Foraging",32.3,0
9,1,0,0,0,0,0,180,"tm17",2015-07-23 20:08:00,2015-07-23 20:00:00,"Foraging",32.3,0
17,1,0,0,0,0,0,300,"tm17",2015-07-23 20:13:00,2015-07-23 20:00:00,"Foraging",32.3,0
36,0.722222222222222,0,0.277777777777778,0,0,0,300,"tm17",2015-07-23 20:18:00,2015-07-23 20:00:00,"Foraging",32.3,0
36,0.666666666666667,0,0.333333333333333,0,0,0,360,"tm17",2015-07-23 20:24:00,2015-07-23 20:00:00,"Foraging",32.3,0
34,1,0,0,0,0,0,180,"tm17",2015-07-23 20:27:00,2015-07-23 20:00:00,"Foraging",32.3,0
90,0.811111111111111,0,0.188888888888889,0,0,0,300,"tm17",2015-07-23 20:32:00,2015-07-23 21:00:00,"Foraging",30.9,0
114,0.894736842105263,0,0.105263157894737,0,0,0,1140,"tm17",2015-07-23 20:51:00,2015-07-23 21:00:00,"Foraging",30.9,0
48,1,0,0,0,0,0,300,"tm17",2015-07-23 20:56:00,2015-07-23 21:00:00,"Foraging",30.9,0
14,1,0,0,0,0,0,300,"tm17",2015-07-23 21:01:00,2015-07-23 21:00:00,"Foraging",30.9,0
24,1,0,0,0,0,0,300,"tm17",2015-07-23 21:06:00,2015-07-23 21:00:00,"Foraging",30.9,0
44,1,0,0,0,0,0,300,"tm17",2015-07-23 21:11:00,2015-07-23 21:00:00,"Foraging",30.9,0
87,1,0,0,0,0,0,360,"tm17",2015-07-23 21:17:00,2015-07-23 21:00:00,"Transit",30.9,0
152,0.934210526315789,0,0.0657894736842105,0,0,0,180,"tm17",2015-07-23 21:20:00,2015-07-23 21:00:00,"Transit",30.9,0
115,1,0,0,0,0,0,960,"tm17",2015-07-23 21:36:00,2015-07-23 22:00:00,"Transit",25,0
31,1,0,0,0,0,0,180,"tm17",2015-07-23 21:39:00,2015-07-23 22:00:00,"Foraging",25,0
41,1,0,0,0,0,0,300,"tm17",2015-07-23 21:44:00,2015-07-23 22:00:00,"Foraging",25,0
36,1,0,0,0,0,0,300,"tm17",2015-07-23 21:49:00,2015-07-23 22:00:00,"Foraging",25,0
16,1,0,0,0,0,0,360,"tm17",2015-07-23 21:55:00,2015-07-23 22:00:00,"Foraging",25,0
12,1,0,0,0,0,0,180,"tm17",2015-07-23 21:58:00,2015-07-23 22:00:00,"Foraging",25,0
6,1,0,0,0,0,0,300,"tm17",2015-07-23 22:03:00,2015-07-23 22:00:00,"Foraging",25,0
7,1,0,0,0,0,0,300,"tm17",2015-07-23 22:08:00,2015-07-23 22:00:00,"Foraging",25,0
21,1,0,0,0,0,0,360,"tm17",2015-07-23 22:14:00,2015-07-23 22:00:00,"Foraging",25,0
32,1,0,0,0,0,0,180,"tm17",2015-07-23 22:17:00,2015-07-23 22:00:00,"Foraging",25,0
29,1,0,0,0,0,0,300,"tm17",2015-07-23 22:22:00,2015-07-23 22:00:00,"Foraging",25,0
51,1,0,0,0,0,0,360,"tm17",2015-07-23 22:28:00,2015-07-23 22:00:00,"Foraging",25,0
45,0.533333333333333,0,0.466666666666667,0,0,0,180,"tm17",2015-07-23 22:31:00,2015-07-23 23:00:00,"Foraging",23.3,0
1,0,0,1,0,0,0,300,"tm17",2015-07-23 22:36:00,2015-07-23 23:00:00,"Burrow",23.3,0
1,0,0,1,0,0,0,300,"tm17",2015-07-23 22:41:00,2015-07-23 23:00:00,"Burrow",23.3,0
147,0.748299319727891,0,0.251700680272109,0,0,0,360,"tm17",2015-07-23 22:47:00,2015-07-23 23:00:00,"Transit",23.3,0
23,0.739130434782609,0,0.260869565217391,0,0,0,180,"tm17",2015-07-23 22:50:00,2015-07-23 23:00:00,"Foraging",23.3,0
5,1,0,0,0,0,0,300,"tm17",2015-07-23 22:55:00,2015-07-23 23:00:00,"Foraging",23.3,0
4,1,0,0,0,0,0,300,"tm17",2015-07-23 23:00:00,2015-07-23 23:00:00,"Foraging",23.3,0
30,1,0,0,0,0,0,360,"tm17",2015-07-23 23:06:00,2015-07-23 23:00:00,"Foraging",23.3,0
26,0.307692307692308,0,0.692307692307692,0,0,0,180,"tm17",2015-07-23 23:09:00,2015-07-23 23:00:00,"Foraging",23.3,0
134,0.477611940298507,0,0.522388059701492,0,0,0,300,"tm17",2015-07-23 23:14:00,2015-07-23 23:00:00,"Transit",23.3,0
27,0.666666666666667,0,0.333333333333333,0,0,0,300,"tm17",2015-07-23 23:19:00,2015-07-23 23:00:00,"Foraging",23.3,0
5,0,0,1,0,0,0,360,"tm17",2015-07-23 23:25:00,2015-07-23 23:00:00,"Foraging",23.3,0
13,0.538461538461538,0,0.461538461538462,0,0,0,180,"tm17",2015-07-23 23:28:00,2015-07-23 23:00:00,"Foraging",23.3,0
30,0.4,0,0.6,0,0,0,300,"tm17",2015-07-23 23:33:00,2015-07-24 00:00:00,"Foraging",24.1,0
80,0,0,1,0,0,0,360,"tm17",2015-07-23 23:39:00,2015-07-24 00:00:00,"Transit",24.1,0
125,0.56,0,0.44,0,0,0,180,"tm17",2015-07-23 23:42:00,2015-07-24 00:00:00,"Transit",24.1,0
10,1,0,0,0,0,0,300,"tm17",2015-07-23 23:47:00,2015-07-24 00:00:00,"Foraging",24.1,0
7,1,0,0,0,0,0,300,"tm17",2015-07-23 23:52:00,2015-07-24 00:00:00,"Foraging",24.1,0
5,1,0,0,0,0,0,300,"tm17",2015-07-23 23:57:00,2015-07-24 00:00:00,"Foraging",24.1,0
4,1,0,0,0,0,0,300,"tm17",2015-07-24 00:02:00,2015-07-24 00:00:00,"Foraging",24.1,0
33,1,0,0,0,0,0,360,"tm17",2015-07-24 00:08:00,2015-07-24 00:00:00,"Foraging",24.1,0
7,1,0,0,0,0,0,180,"tm17",2015-07-24 00:11:00,2015-07-24 00:00:00,"Foraging",24.1,0
5,1,0,0,0,0,0,300,"tm17",2015-07-24 00:16:00,2015-07-24 00:00:00,"Foraging",24.1,0
29,1,0,0,0,0,0,300,"tm17",2015-07-24 00:21:00,2015-07-24 00:00:00,"Foraging",24.1,0
3,1,0,0,0,0,0,360,"tm17",2015-07-24 00:27:00,2015-07-24 00:00:00,"Foraging",24.1,0
2,1,0,0,0,0,0,180,"tm17",2015-07-24 00:30:00,2015-07-24 01:00:00,"Burrow",24.2,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 00:35:00,2015-07-24 01:00:00,"Burrow",24.2,0
8,1,0,0,0,0,0,360,"tm17",2015-07-24 00:41:00,2015-07-24 01:00:00,"Foraging",24.2,0
41,1,0,0,0,0,0,180,"tm17",2015-07-24 00:44:00,2015-07-24 01:00:00,"Foraging",24.2,0
20,1,0,0,0,0,0,300,"tm17",2015-07-24 00:49:00,2015-07-24 01:00:00,"Foraging",24.2,0
29,0.793103448275862,0,0.206896551724138,0,0,0,360,"tm17",2015-07-24 00:55:00,2015-07-24 01:00:00,"Foraging",24.2,0
52,0.884615384615385,0,0.115384615384615,0,0,0,180,"tm17",2015-07-24 00:58:00,2015-07-24 01:00:00,"Foraging",24.2,0
28,1,0,0,0,0,0,300,"tm17",2015-07-24 01:03:00,2015-07-24 01:00:00,"Foraging",24.2,0
62,0.161290322580645,0,0.838709677419355,0,0,0,300,"tm17",2015-07-24 01:08:00,2015-07-24 01:00:00,"Foraging",24.2,0
70,0,0,1,0,0,0,360,"tm17",2015-07-24 01:14:00,2015-07-24 01:00:00,"Foraging",24.2,0
23,0.782608695652174,0,0.217391304347826,0,0,0,180,"tm17",2015-07-24 01:17:00,2015-07-24 01:00:00,"Foraging",24.2,0
7,1,0,0,0,0,0,300,"tm17",2015-07-24 01:22:00,2015-07-24 01:00:00,"Foraging",24.2,0
9,1,0,0,0,0,0,360,"tm17",2015-07-24 01:28:00,2015-07-24 01:00:00,"Foraging",24.2,0
11,1,0,0,0,0,0,180,"tm17",2015-07-24 01:31:00,2015-07-24 02:00:00,"Foraging",22.9,0
94,0.808510638297872,0,0.191489361702128,0,0,0,300,"tm17",2015-07-24 01:36:00,2015-07-24 02:00:00,"Foraging",22.9,0
39,1,0,0,0,0,0,840,"tm17",2015-07-24 01:50:00,2015-07-24 02:00:00,"Foraging",22.9,0
24,1,0,0,0,0,0,300,"tm17",2015-07-24 01:55:00,2015-07-24 02:00:00,"Foraging",22.9,0
67,0.537313432835821,0,0.462686567164179,0,0,0,360,"tm17",2015-07-24 02:01:00,2015-07-24 02:00:00,"Foraging",22.9,0
11,0.909090909090909,0,0.0909090909090909,0,0,0,180,"tm17",2015-07-24 02:04:00,2015-07-24 02:00:00,"Foraging",22.9,0
36,0,0,1,0,0,0,300,"tm17",2015-07-24 02:09:00,2015-07-24 02:00:00,"Foraging",22.9,0
20,0,0,1,0,0,0,360,"tm17",2015-07-24 02:15:00,2015-07-24 02:00:00,"Foraging",22.9,0
10,0,0,1,0,0,0,180,"tm17",2015-07-24 02:18:00,2015-07-24 02:00:00,"Foraging",22.9,0
80,0,0,1,0,0,0,300,"tm17",2015-07-24 02:23:00,2015-07-24 02:00:00,"Transit",22.9,0
38,0,0,1,0,0,0,300,"tm17",2015-07-24 02:28:00,2015-07-24 02:00:00,"Transit",22.9,0
23,0,0,1,0,0,0,360,"tm17",2015-07-24 02:34:00,2015-07-24 03:00:00,"Foraging",23,0
32,0.53125,0,0.46875,0,0,0,180,"tm17",2015-07-24 02:37:00,2015-07-24 03:00:00,"Foraging",23,0
68,0.132352941176471,0,0.867647058823529,0,0,0,300,"tm17",2015-07-24 02:42:00,2015-07-24 03:00:00,"Foraging",23,0
52,0.865384615384615,0,0.134615384615385,0,0,0,360,"tm17",2015-07-24 02:48:00,2015-07-24 03:00:00,"Foraging",23,0
31,1,0,0,0,0,0,180,"tm17",2015-07-24 02:51:00,2015-07-24 03:00:00,"Foraging",23,0
25,1,0,0,0,0,0,300,"tm17",2015-07-24 02:56:00,2015-07-24 03:00:00,"Foraging",23,0
90,1,0,0,0,0,0,300,"tm17",2015-07-24 03:01:00,2015-07-24 03:00:00,"Foraging",23,0
52,1,0,0,0,0,0,360,"tm17",2015-07-24 03:07:00,2015-07-24 03:00:00,"Foraging",23,0
42,1,0,0,0,0,0,180,"tm17",2015-07-24 03:10:00,2015-07-24 03:00:00,"Foraging",23,0
6,1,0,0,0,0,0,300,"tm17",2015-07-24 03:15:00,2015-07-24 03:00:00,"Foraging",23,0
16,1,0,0,0,0,0,360,"tm17",2015-07-24 03:21:00,2015-07-24 03:00:00,"Foraging",23,0
7,1,0,0,0,0,0,180,"tm17",2015-07-24 03:24:00,2015-07-24 03:00:00,"Foraging",23,0
68,0.985294117647059,0,0.0147058823529412,0,0,0,300,"tm17",2015-07-24 03:29:00,2015-07-24 03:00:00,"Foraging",23,0
66,0.757575757575758,0,0.242424242424242,0,0,0,1620,"tm17",2015-07-24 03:56:00,2015-07-24 04:00:00,"Foraging",22.2,0
18,1,0,0,0,0,0,480,"tm17",2015-07-24 04:04:00,2015-07-24 04:00:00,"Foraging",22.2,0
12,1,0,0,0,0,0,180,"tm17",2015-07-24 04:07:00,2015-07-24 04:00:00,"Foraging",22.2,0
5,1,0,0,0,0,0,300,"tm17",2015-07-24 04:12:00,2015-07-24 04:00:00,"Foraging",22.2,0
12,1,0,0,0,0,0,360,"tm17",2015-07-24 04:18:00,2015-07-24 04:00:00,"Foraging",22.2,0
56,1,0,0,0,0,0,180,"tm17",2015-07-24 04:21:00,2015-07-24 04:00:00,"Transit",22.2,0
121,1,0,0,0,0,0,300,"tm17",2015-07-24 04:26:00,2015-07-24 04:00:00,"Transit",22.2,0
31,1,0,0,0,0,0,360,"tm17",2015-07-24 04:32:00,2015-07-24 05:00:00,"Transit",22.3,0
218,0.885321100917431,0,0.114678899082569,0,0,0,180,"tm17",2015-07-24 04:35:00,2015-07-24 05:00:00,"Transit",22.3,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 04:40:00,2015-07-24 05:00:00,"Burrow",22.3,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 04:45:00,2015-07-24 05:00:00,"Burrow",22.3,0
1,1,0,0,0,0,0,360,"tm17",2015-07-24 04:51:00,2015-07-24 05:00:00,"Burrow",22.3,0
2,1,0,0,0,0,0,180,"tm17",2015-07-24 04:54:00,2015-07-24 05:00:00,"Burrow",22.3,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 04:59:00,2015-07-24 05:00:00,"Burrow",22.3,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 05:04:00,2015-07-24 05:00:00,"Burrow",22.3,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 05:09:00,2015-07-24 05:00:00,"Burrow",22.3,0
2,1,0,0,0,0,0,360,"tm17",2015-07-24 05:15:00,2015-07-24 05:00:00,"Burrow",22.3,0
2,1,0,0,0,0,0,180,"tm17",2015-07-24 05:18:00,2015-07-24 05:00:00,"Burrow",22.3,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 05:23:00,2015-07-24 05:00:00,"Burrow",22.3,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 05:28:00,2015-07-24 05:00:00,"Burrow",22.3,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 05:33:00,2015-07-24 06:00:00,"Burrow",22.1,0
1,1,0,0,0,0,0,840,"tm17",2015-07-24 05:47:00,2015-07-24 06:00:00,"Burrow",22.1,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 05:52:00,2015-07-24 06:00:00,"Burrow",22.1,0
3,1,0,0,0,0,0,900,"tm17",2015-07-24 06:07:00,2015-07-24 06:00:00,"Burrow",22.1,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 06:12:00,2015-07-24 06:00:00,"Burrow",22.1,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 06:17:00,2015-07-24 06:00:00,"Burrow",22.1,0
2,1,0,0,0,0,0,360,"tm17",2015-07-24 06:23:00,2015-07-24 06:00:00,"Burrow",22.1,0
3,1,0,0,0,0,0,180,"tm17",2015-07-24 06:26:00,2015-07-24 06:00:00,"Burrow",22.1,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 06:31:00,2015-07-24 07:00:00,"Burrow",22.4,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 06:36:00,2015-07-24 07:00:00,"Burrow",22.4,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 06:41:00,2015-07-24 07:00:00,"Burrow",22.4,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 06:46:00,2015-07-24 07:00:00,"Burrow",22.4,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 06:51:00,2015-07-24 07:00:00,"Burrow",22.4,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 06:56:00,2015-07-24 07:00:00,"Burrow",22.4,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 07:01:00,2015-07-24 07:00:00,"Burrow",22.4,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 07:06:00,2015-07-24 07:00:00,"Burrow",22.4,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 07:11:00,2015-07-24 07:00:00,"Burrow",22.4,0
2,1,0,0,0,0,0,360,"tm17",2015-07-24 07:17:00,2015-07-24 07:00:00,"Burrow",22.4,0
2,1,0,0,0,0,0,120,"tm17",2015-07-24 07:19:00,2015-07-24 07:00:00,"Burrow",22.4,0
3,1,0,0,0,0,0,16800,"tm17",2015-07-24 11:59:00,2015-07-24 12:00:00,"Burrow",23.7,0
2,1,0,0,0,0,0,2520,"tm17",2015-07-24 12:41:00,2015-07-24 13:00:00,"Burrow",24.8,0
1,1,0,0,0,0,0,840,"tm17",2015-07-24 12:55:00,2015-07-24 13:00:00,"Burrow",24.8,0
2,1,0,0,0,0,0,300,"tm17",2015-07-24 13:00:00,2015-07-24 13:00:00,"Burrow",24.8,0
3,1,0,0,0,0,0,300,"tm17",2015-07-24 13:05:00,2015-07-24 13:00:00,"Burrow",24.8,0
2,1,0,0,0,0,0,3060,"tm17",2015-07-24 13:56:00,2015-07-24 14:00:00,"Burrow",26.1,0
11,1,0,0,0,0,0,240,"tm17",2015-07-24 14:00:00,2015-07-24 14:00:00,"Foraging",26.1,0
6,1,0,0,0,0,0,14040,"tm17",2015-07-24 17:54:00,2015-07-24 18:00:00,"Foraging",29.6,0
13,0.923076923076923,0,0.0769230769230769,0,0,0,300,"tm17",2015-07-24 17:59:00,2015-07-24 18:00:00,"Foraging",29.6,0
2,0,0,1,0,0,0,300,"tm17",2015-07-24 18:04:00,2015-07-24 18:00:00,"Burrow",29.6,0
2,0.5,0,0.5,0,0,0,360,"tm17",2015-07-24 18:10:00,2015-07-24 18:00:00,"Burrow",29.6,0
1,1,0,0,0,0,0,180,"tm17",2015-07-24 18:13:00,2015-07-24 18:00:00,"Burrow",29.6,0
1,1,0,0,0,0,0,300,"tm17",2015-07-24 18:18:00,2015-07-24 18:00:00,"Burrow",29.6,0
6,1,0,0,0,0,0,960,"tm17",2015-07-24 18:34:00,2015-07-24 19:00:00,"Foraging",29.4,0
6,1,0,0,0,0,0,960,"tm17",2015-07-24 18:50:00,2015-07-24 19:00:00,"Foraging",29.4,0
3,1,0,0,0,0,0,180,"tm17",2015-07-24 18:53:00,2015-07-24 19:00:00,"Foraging",29.4,0
10,1,0,0,0,0,0,300,"tm17",2015-07-24 18:58:00,2015-07-24 19:00:00,"Foraging",29.4,0
10,1,0,0,0,0,0,300,"tm17",2015-07-24 19:03:00,2015-07-24 19:00:00,"Foraging",29.4,0
15,0.666666666666667,0,0.333333333333333,0,0,0,300,"tm17",2015-07-24 19:08:00,2015-07-24 19:00:00,"Foraging",29.4,0
22,0.772727272727273,0,0.227272727272727,0,0,0,300,"tm17",2015-07-24 19:13:00,2015-07-24 19:00:00,"Foraging",29.4,0
12,1,0,0,0,0,0,300,"tm17",2015-07-24 19:18:00,2015-07-24 19:00:00,"Foraging",29.4,0
6,1,0,0,0,0,0,300,"tm17",2015-07-24 19:23:00,2015-07-24 19:00:00,"Foraging",29.4,0
9,1,0,0,0,0,0,300,"tm17",2015-07-24 19:28:00,2015-07-24 19:00:00,"Foraging",29.4,0
12,1,0,0,0,0,0,300,"tm17",2015-07-24 19:33:00,2015-07-24 20:00:00,"Foraging",29.1,0
29,0.862068965517241,0,0.137931034482759,0,0,0,300,"tm17",2015-07-24 19:38:00,2015-07-24 20:00:00,"Foraging",29.1,0
2,0,0,1,0,0,0,360,"tm17",2015-07-24 19:44:00,2015-07-24 20:00:00,"Burrow",29.1,0
2,0,0,1,0,0,0,180,"tm17",2015-07-24 19:47:00,2015-07-24 20:00:00,"Burrow",29.1,0
2,0,0,1,0,0,0,300,"tm17",2015-07-24 19:52:00,2015-07-24 20:00:00,"Burrow",29.1,0
2,0,0,1,0,0,0,240,"tm17",2015-07-24 19:56:00,2015-07-24 20:00:00,"Burrow",29.1,0
12,0.75,0,0.25,0,0,0,420,"tm17",2015-07-24 20:03:00,2015-07-24 20:00:00,"Foraging",29.1,0
16,1,0,0,0,0,0,300,"tm17",2015-07-24 20:08:00,2015-07-24 20:00:00,"Foraging",29.1,0
8,1,0,0,0,0,0,300,"tm17",2015-07-24 20:13:00,2015-07-24 20:00:00,"Foraging",29.1,0
9,1,0,0,0,0,0,300,"tm17",2015-07-24 20:18:00,2015-07-24 20:00:00,"Foraging",29.1,0
7,1,0,0,0,0,0,300,"tm17",2015-07-24 20:23:00,2015-07-24 20:00:00,"Foraging",29.1,0
16,1,0,0,0,0,0,360,"tm17",2015-07-24 20:29:00,2015-07-24 20:00:00,"Foraging",29.1,0
7,1,0,0,0,0,0,180,"tm17",2015-07-24 20:32:00,2015-07-24 21:00:00,"Foraging",27.5,0
5,1,0,0,0,0,0,300,"tm17",2015-07-24 20:37:00,2015-07-24 21:00:00,"Foraging",27.5,0
59,0.898305084745763,0,0.101694915254237,0,0,0,NA,"tm21",2015-08-04 07:29:00,2015-08-04 07:00:00,"Foraging",19.3,0
2,1,0,0,0,0,0,300,"tm21",2015-08-04 07:34:00,2015-08-04 08:00:00,"Foraging",20.6,0
15,1,0,0,0,0,0,300,"tm21",2015-08-04 07:39:00,2015-08-04 08:00:00,"Foraging",20.6,0
46,1,0,0,0,0,0,360,"tm21",2015-08-04 07:45:00,2015-08-04 08:00:00,"Transit",20.6,0
107,0.691588785046729,0,0.308411214953271,0,0,0,180,"tm21",2015-08-04 07:48:00,2015-08-04 08:00:00,"Transit",20.6,0
20,0.9,0,0.1,0,0,0,300,"tm21",2015-08-04 07:53:00,2015-08-04 08:00:00,"Transit",20.6,0
154,0.837662337662338,0,0.162337662337662,0,0,0,240,"tm21",2015-08-04 07:57:00,2015-08-04 08:00:00,"Transit",20.6,0
1,1,0,0,0,0,0,420,"tm21",2015-08-04 08:04:00,2015-08-04 08:00:00,"Burrow",20.6,0
2,1,0,0,0,0,0,36780,"tm21",2015-08-04 18:17:00,2015-08-04 18:00:00,"Burrow",35.3,0
2,1,0,0,0,0,0,420,"tm21",2015-08-04 18:24:00,2015-08-04 18:00:00,"Burrow",35.3,0
1,1,0,0,0,0,0,360,"tm21",2015-08-04 18:30:00,2015-08-04 19:00:00,"Burrow",35.2,0
1,1,0,0,0,0,0,180,"tm21",2015-08-04 18:33:00,2015-08-04 19:00:00,"Burrow",35.2,0
1,1,0,0,0,0,0,300,"tm21",2015-08-04 18:38:00,2015-08-04 19:00:00,"Burrow",35.2,0
1,1,0,0,0,0,0,300,"tm21",2015-08-04 18:43:00,2015-08-04 19:00:00,"Burrow",35.2,0
16,1,0,0,0,0,0,360,"tm21",2015-08-04 18:49:00,2015-08-04 19:00:00,"Foraging",35.2,0
3,1,0,0,0,0,0,180,"tm21",2015-08-04 18:52:00,2015-08-04 19:00:00,"Foraging",35.2,0
22,1,0,0,0,0,0,300,"tm21",2015-08-04 18:57:00,2015-08-04 19:00:00,"Foraging",35.2,0
14,1,0,0,0,0,0,300,"tm21",2015-08-04 19:02:00,2015-08-04 19:00:00,"Foraging",35.2,0
16,1,0,0,0,0,0,360,"tm21",2015-08-04 19:08:00,2015-08-04 19:00:00,"Foraging",35.2,0
12,0.583333333333333,0,0.416666666666667,0,0,0,180,"tm21",2015-08-04 19:11:00,2015-08-04 19:00:00,"Foraging",35.2,0
46,0.282608695652174,0,0.717391304347826,0,0,0,300,"tm21",2015-08-04 19:16:00,2015-08-04 19:00:00,"Foraging",35.2,0
18,0.444444444444444,0,0.555555555555556,0,0,0,360,"tm21",2015-08-04 19:22:00,2015-08-04 19:00:00,"Foraging",35.2,0
17,0,0,1,0,0,0,180,"tm21",2015-08-04 19:25:00,2015-08-04 19:00:00,"Foraging",35.2,0
49,0.816326530612245,0,0.183673469387755,0,0,0,300,"tm21",2015-08-04 19:30:00,2015-08-04 20:00:00,"Foraging",35.3,0
37,1,0,0,0,0,0,300,"tm21",2015-08-04 19:35:00,2015-08-04 20:00:00,"Foraging",35.3,0
18,0.222222222222222,0,0.777777777777778,0,0,0,360,"tm21",2015-08-04 19:41:00,2015-08-04 20:00:00,"Foraging",35.3,0
7,0,0,1,0,0,0,180,"tm21",2015-08-04 19:44:00,2015-08-04 20:00:00,"Foraging",35.3,0
24,0.625,0,0.375,0,0,0,300,"tm21",2015-08-04 19:49:00,2015-08-04 20:00:00,"Foraging",35.3,0
34,1,0,0,0,0,0,300,"tm21",2015-08-04 19:54:00,2015-08-04 20:00:00,"Foraging",35.3,0
31,1,0,0,0,0,0,360,"tm21",2015-08-04 20:00:00,2015-08-04 20:00:00,"Foraging",35.3,0
38,1,0,0,0,0,0,180,"tm21",2015-08-04 20:03:00,2015-08-04 20:00:00,"Foraging",35.3,0
20,1,0,0,0,0,0,300,"tm21",2015-08-04 20:08:00,2015-08-04 20:00:00,"Foraging",35.3,0
12,1,0,0,0,0,0,300,"tm21",2015-08-04 20:13:00,2015-08-04 20:00:00,"Foraging",35.3,0
19,1,0,0,0,0,0,360,"tm21",2015-08-04 20:19:00,2015-08-04 20:00:00,"Foraging",35.3,0
19,1,0,0,0,0,0,180,"tm21",2015-08-04 20:22:00,2015-08-04 20:00:00,"Foraging",35.3,0
11,1,0,0,0,0,0,300,"tm21",2015-08-04 20:27:00,2015-08-04 20:00:00,"Foraging",35.3,0
21,1,0,0,0,0,0,300,"tm21",2015-08-04 20:32:00,2015-08-04 21:00:00,"Foraging",33.8,0
39,1,0,0,0,0,0,300,"tm21",2015-08-04 20:37:00,2015-08-04 21:00:00,"Foraging",33.8,0
37,1,0,0,0,0,0,300,"tm21",2015-08-04 20:42:00,2015-08-04 21:00:00,"Foraging",33.8,0
14,0.571428571428571,0,0.428571428571429,0,0,0,240,"tm21",2015-08-04 20:46:00,2015-08-04 21:00:00,"Foraging",33.8,0
67,0.582089552238806,0,0.417910447761194,0,0,0,420,"tm21",2015-08-04 20:53:00,2015-08-04 21:00:00,"Foraging",33.8,0
31,1,0,0,0,0,0,1380,"tm21",2015-08-04 21:16:00,2015-08-04 21:00:00,"Foraging",33.8,0
22,1,0,0,0,0,0,300,"tm21",2015-08-04 21:21:00,2015-08-04 21:00:00,"Foraging",33.8,0
19,1,0,0,0,0,0,360,"tm21",2015-08-04 21:27:00,2015-08-04 21:00:00,"Foraging",33.8,0
27,1,0,0,0,0,0,180,"tm21",2015-08-04 21:30:00,2015-08-04 22:00:00,"Foraging",31.3,0
17,1,0,0,0,0,0,300,"tm21",2015-08-04 21:35:00,2015-08-04 22:00:00,"Foraging",31.3,0
21,1,0,0,0,0,0,360,"tm21",2015-08-04 21:41:00,2015-08-04 22:00:00,"Foraging",31.3,0
17,1,0,0,0,0,0,180,"tm21",2015-08-04 21:44:00,2015-08-04 22:00:00,"Foraging",31.3,0
31,1,0,0,0,0,0,300,"tm21",2015-08-04 21:49:00,2015-08-04 22:00:00,"Foraging",31.3,0
12,1,0,0,0,0,0,300,"tm21",2015-08-04 21:54:00,2015-08-04 22:00:00,"Foraging",31.3,0
24,1,0,0,0,0,0,360,"tm21",2015-08-04 22:00:00,2015-08-04 22:00:00,"Foraging",31.3,0
