"n","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
17,0,0,0,1,0,300,"tm4",2014-11-30 20:49:00,2014-11-30 21:00:00,"Foraging",33.2,0
30,0,0,0,1,0,300,"tm4",2014-11-30 20:54:00,2014-11-30 21:00:00,"Foraging",33.2,0
33,0,0,0,1,0,360,"tm4",2014-11-30 21:00:00,2014-11-30 21:00:00,"Foraging",33.2,0
17,0,0,0,1,0,180,"tm4",2014-11-30 21:03:00,2014-11-30 21:00:00,"Foraging",33.2,0
4,0,0,0,1,0,300,"tm4",2014-11-30 21:08:00,2014-11-30 21:00:00,"Foraging",33.2,0
2,0,0,0,1,0,240,"tm4",2014-11-30 21:12:00,2014-11-30 21:00:00,"Foraging",33.2,0
23,0,0,0,1,0,420,"tm4",2014-11-30 21:19:00,2014-11-30 21:00:00,"Foraging",33.2,0
41,0,0,0,1,0,720,"tm4",2014-11-30 21:31:00,2014-11-30 22:00:00,"Foraging",31.9,0
64,0,0,0,1,0,300,"tm4",2014-11-30 21:36:00,2014-11-30 22:00:00,"Foraging",31.9,0
32,0,0,0,1,0,360,"tm4",2014-11-30 21:42:00,2014-11-30 22:00:00,"Foraging",31.9,0
29,0,0,0,1,0,180,"tm4",2014-11-30 21:45:00,2014-11-30 22:00:00,"Foraging",31.9,0
83,0,0,0,1,0,300,"tm4",2014-11-30 21:50:00,2014-11-30 22:00:00,"Foraging",31.9,0
1,0,0,0,1,0,240,"tm4",2014-11-30 21:54:00,2014-11-30 22:00:00,"Burrow",31.9,0
1,0,0,0,1,0,16260,"tm4",2014-12-01 02:25:00,2014-12-01 02:00:00,"Burrow",28.5,0
1,0,0,0,1,0,26820,"tm4",2014-12-01 09:52:00,2014-12-01 10:00:00,"Burrow",27.2,0
256,0,0,0,1,0,2640,"tm4",2014-12-01 10:36:00,2014-12-01 11:00:00,"Transit",27.8,0
18,0,0,0,1,0,12000,"tm4",2014-12-01 13:56:00,2014-12-01 14:00:00,"Foraging",26.9,0
33,0,0,0,1,0,180,"tm4",2014-12-01 13:59:00,2014-12-01 14:00:00,"Foraging",26.9,0
14,0,0,0,1,0,300,"tm4",2014-12-01 14:04:00,2014-12-01 14:00:00,"Foraging",26.9,0
3,0,0,0,1,0,300,"tm4",2014-12-01 14:09:00,2014-12-01 14:00:00,"Foraging",26.9,0
11,0,0,0,1,0,300,"tm4",2014-12-01 14:14:00,2014-12-01 14:00:00,"Foraging",26.9,0
21,0,0,0,1,0,300,"tm4",2014-12-01 14:19:00,2014-12-01 14:00:00,"Foraging",26.9,0
48,0,0,0,1,0,300,"tm4",2014-12-01 14:24:00,2014-12-01 14:00:00,"Foraging",26.9,0
20,0,0,0,1,0,300,"tm4",2014-12-01 14:29:00,2014-12-01 14:00:00,"Foraging",26.9,0
11,0,0,0,1,0,300,"tm4",2014-12-01 14:34:00,2014-12-01 15:00:00,"Foraging",27.4,0
38,0,0,0,1,0,360,"tm4",2014-12-01 14:40:00,2014-12-01 15:00:00,"Foraging",27.4,0
16,0,0,0,1,0,120,"tm4",2014-12-01 14:42:00,2014-12-01 15:00:00,"Foraging",27.4,0
19,0,0,0,1,0,480,"tm4",2014-12-01 14:50:00,2014-12-01 15:00:00,"Foraging",27.4,0
17,0,0,0,1,0,120,"tm4",2014-12-01 14:52:00,2014-12-01 15:00:00,"Foraging",27.4,0
19,0,0,0,1,0,420,"tm4",2014-12-01 14:59:00,2014-12-01 15:00:00,"Foraging",27.4,0
32,0,0,0,1,0,300,"tm4",2014-12-01 15:04:00,2014-12-01 15:00:00,"Foraging",27.4,0
36,0,0,0,1,0,300,"tm4",2014-12-01 15:09:00,2014-12-01 15:00:00,"Foraging",27.4,0
62,0,0,0,1,0,300,"tm4",2014-12-01 15:14:00,2014-12-01 15:00:00,"Transit",27.4,0
69,0,0,0,1,0,240,"tm4",2014-12-01 15:18:00,2014-12-01 15:00:00,"Transit",27.4,0
54,0,0,0,1,0,420,"tm4",2014-12-01 15:25:00,2014-12-01 15:00:00,"Transit",27.4,0
21,0,0,0,1,0,300,"tm4",2014-12-01 15:30:00,2014-12-01 16:00:00,"Foraging",26.8,0
19,0,0,0,1,0,300,"tm4",2014-12-01 15:35:00,2014-12-01 16:00:00,"Foraging",26.8,0
76,0,0,0,1,0,300,"tm4",2014-12-01 15:40:00,2014-12-01 16:00:00,"Foraging",26.8,0
18,0,0,0,1,0,840,"tm4",2014-12-01 15:54:00,2014-12-01 16:00:00,"Foraging",26.8,0
26,0,0,0,1,0,300,"tm4",2014-12-01 15:59:00,2014-12-01 16:00:00,"Foraging",26.8,0
28,0,0,0,1,0,300,"tm4",2014-12-01 16:04:00,2014-12-01 16:00:00,"Foraging",26.8,0
39,0,0,0,1,0,300,"tm4",2014-12-01 16:09:00,2014-12-01 16:00:00,"Foraging",26.8,0
37,0,0,0,1,0,300,"tm4",2014-12-01 16:14:00,2014-12-01 16:00:00,"Foraging",26.8,0
16,0,0,0,1,0,360,"tm4",2014-12-01 16:20:00,2014-12-01 16:00:00,"Foraging",26.8,0
237,0,0,0,1,0,780,"tm4",2014-12-01 16:33:00,2014-12-01 17:00:00,"Transit",26.9,0
28,0,0,0,1,0,2940,"tm4",2014-12-01 17:22:00,2014-12-01 17:00:00,"Transit",26.9,0
59,0,0,0,1,0,360,"tm4",2014-12-01 17:28:00,2014-12-01 17:00:00,"Transit",26.9,0
42,0,0,0,1,0,180,"tm4",2014-12-01 17:31:00,2014-12-01 18:00:00,"Transit",26.6,0
54,0,0,0,1,0,300,"tm4",2014-12-01 17:36:00,2014-12-01 18:00:00,"Transit",26.6,0
52,0,0,0,1,0,300,"tm4",2014-12-01 17:41:00,2014-12-01 18:00:00,"Transit",26.6,0
41,0,0,0,1,0,300,"tm4",2014-12-01 17:46:00,2014-12-01 18:00:00,"Foraging",26.6,0
35,0,0,0,1,0,300,"tm4",2014-12-01 17:51:00,2014-12-01 18:00:00,"Foraging",26.6,0
21,0,0,0,1,0,300,"tm4",2014-12-01 17:56:00,2014-12-01 18:00:00,"Foraging",26.6,0
154,0,0,0,1,0,240,"tm4",2014-12-01 18:00:00,2014-12-01 18:00:00,"Transit",26.6,0
81,0,0,0,1,0,420,"tm4",2014-12-01 18:07:00,2014-12-01 18:00:00,"Transit",26.6,0
47,0,0,0,1,0,300,"tm4",2014-12-01 18:12:00,2014-12-01 18:00:00,"Transit",26.6,0
149,0,0,0,1,0,300,"tm4",2014-12-01 18:17:00,2014-12-01 18:00:00,"Transit",26.6,0
117,0,0,0,1,0,360,"tm4",2014-12-01 18:23:00,2014-12-01 18:00:00,"Transit",26.6,0
53,0,0,0,1,0,180,"tm4",2014-12-01 18:26:00,2014-12-01 18:00:00,"Transit",26.6,0
3,0,0,0,1,0,300,"tm4",2014-12-01 18:31:00,2014-12-01 19:00:00,"Foraging",26.5,0
22,0,0,0,1,0,300,"tm4",2014-12-01 18:36:00,2014-12-01 19:00:00,"Foraging",26.5,0
65,0,0,0,1,0,300,"tm4",2014-12-01 18:41:00,2014-12-01 19:00:00,"Foraging",26.5,0
42,0,0,0,1,0,360,"tm4",2014-12-01 18:47:00,2014-12-01 19:00:00,"Foraging",26.5,0
39,0,0,0,1,0,180,"tm4",2014-12-01 18:50:00,2014-12-01 19:00:00,"Foraging",26.5,0
81,0,0,0,1,0,300,"tm4",2014-12-01 18:55:00,2014-12-01 19:00:00,"Foraging",26.5,0
16,0,0,0,1,0,300,"tm4",2014-12-01 19:00:00,2014-12-01 19:00:00,"Foraging",26.5,0
16,0,0,0,1,0,300,"tm4",2014-12-01 19:05:00,2014-12-01 19:00:00,"Foraging",26.5,0
26,0,0,0,1,0,360,"tm4",2014-12-01 19:11:00,2014-12-01 19:00:00,"Foraging",26.5,0
25,0,0,0,1,0,180,"tm4",2014-12-01 19:14:00,2014-12-01 19:00:00,"Foraging",26.5,0
25,0,0,0,1,0,300,"tm4",2014-12-01 19:19:00,2014-12-01 19:00:00,"Foraging",26.5,0
62,0,0,0,1,0,300,"tm4",2014-12-01 19:24:00,2014-12-01 19:00:00,"Foraging",26.5,0
31,0,0,0,1,0,360,"tm4",2014-12-01 19:30:00,2014-12-01 20:00:00,"Transit",25.8,0
258,0,0,0,1,0,180,"tm4",2014-12-01 19:33:00,2014-12-01 20:00:00,"Transit",25.8,0
350,0,0,0,1,0,5640,"tm4",2014-12-01 21:07:00,2014-12-01 21:00:00,"Transit",26.1,0
7,0,0,0,1,0,1860,"tm4",2014-12-01 21:38:00,2014-12-01 22:00:00,"Foraging",25.4,0
26,0,0,0,1,0,780,"tm4",2014-12-01 21:51:00,2014-12-01 22:00:00,"Foraging",25.4,0
1,0,0,0,1,0,2040,"tm4",2014-12-01 22:25:00,2014-12-01 22:00:00,"Burrow",25.4,0
1,0,0,0,1,0,21240,"tm4",2014-12-02 04:19:00,2014-12-02 04:00:00,"Burrow",21.7,0
1,0,0,0,1,0,420,"tm4",2014-12-02 04:26:00,2014-12-02 04:00:00,"Burrow",21.7,0
1,0,0,0,1,0,2880,"tm4",2014-12-02 05:14:00,2014-12-02 05:00:00,"Burrow",21,0
1,0,0,0,1,0,300,"tm4",2014-12-02 05:19:00,2014-12-02 05:00:00,"Burrow",21,0
2,0,0,0,1,0,720,"tm4",2014-12-02 05:31:00,2014-12-02 06:00:00,"Burrow",20.3,0
1,0,0,0,1,0,6840,"tm4",2014-12-02 07:25:00,2014-12-02 07:00:00,"Burrow",19.9,0
1,0,0,0,1,0,420,"tm4",2014-12-02 07:32:00,2014-12-02 08:00:00,"Burrow",19.5,0
2,0,0,0,1,0,300,"tm4",2014-12-02 07:37:00,2014-12-02 08:00:00,"Burrow",19.5,0
1,0,0,0,1,0,3480,"tm4",2014-12-02 08:35:00,2014-12-02 09:00:00,"Burrow",19,0
2,0,0,0,1,0,5460,"tm4",2014-12-02 10:06:00,2014-12-02 10:00:00,"Burrow",19.6,0
1,0,0,0,1,0,300,"tm4",2014-12-02 10:11:00,2014-12-02 10:00:00,"Burrow",19.6,0
2,0,0,0,1,0,1080,"tm4",2014-12-02 10:29:00,2014-12-02 10:00:00,"Burrow",19.6,0
1,0,0,0,1,0,180,"tm4",2014-12-02 10:32:00,2014-12-02 11:00:00,"Burrow",19.6,0
1,0,0,0,1,0,300,"tm4",2014-12-02 10:37:00,2014-12-02 11:00:00,"Burrow",19.6,0
1,0,0,0,1,0,300,"tm4",2014-12-02 10:42:00,2014-12-02 11:00:00,"Burrow",19.6,0
1,0,0,0,1,0,300,"tm4",2014-12-02 10:47:00,2014-12-02 11:00:00,"Burrow",19.6,0
1,0,0,0,1,0,1500,"tm4",2014-12-02 11:12:00,2014-12-02 11:00:00,"Burrow",19.6,0
2,0,0,0,1,0,1800,"tm4",2014-12-02 11:42:00,2014-12-02 12:00:00,"Burrow",20.7,0
2,0,0,0,1,0,1800,"tm4",2014-12-02 12:12:00,2014-12-02 12:00:00,"Burrow",20.7,0
1,0,0,0,1,0,180,"tm4",2014-12-02 12:15:00,2014-12-02 12:00:00,"Burrow",20.7,0
2,0,0,0,1,0,300,"tm4",2014-12-02 12:20:00,2014-12-02 12:00:00,"Burrow",20.7,0
2,0,0,0,1,0,300,"tm4",2014-12-02 12:25:00,2014-12-02 12:00:00,"Burrow",20.7,0
1,0,0,0,1,0,240,"tm4",2014-12-02 12:29:00,2014-12-02 12:00:00,"Burrow",20.7,0
1,0,0,0,1,0,420,"tm4",2014-12-02 12:36:00,2014-12-02 13:00:00,"Burrow",22,0
2,0,0,0,1,0,300,"tm4",2014-12-02 12:41:00,2014-12-02 13:00:00,"Burrow",22,0
2,0,0,0,1,0,300,"tm4",2014-12-02 12:46:00,2014-12-02 13:00:00,"Burrow",22,0
1,0,0,0,1,0,300,"tm4",2014-12-02 12:51:00,2014-12-02 13:00:00,"Burrow",22,0
1,0,0,0,1,0,300,"tm4",2014-12-02 12:56:00,2014-12-02 13:00:00,"Burrow",22,0
2,0,0,0,1,0,300,"tm4",2014-12-02 13:01:00,2014-12-02 13:00:00,"Burrow",22,0
78,0,0,0,1,0,300,"tm4",2014-12-02 13:06:00,2014-12-02 13:00:00,"Foraging",22,0
8,0,0,0,1,0,360,"tm4",2014-12-02 13:12:00,2014-12-02 13:00:00,"Foraging",22,0
11,0,0,0,1,0,180,"tm4",2014-12-02 13:15:00,2014-12-02 13:00:00,"Foraging",22,0
11,0,0,0,1,0,300,"tm4",2014-12-02 13:20:00,2014-12-02 13:00:00,"Foraging",22,0
3,0,0,0,1,0,300,"tm4",2014-12-02 13:25:00,2014-12-02 13:00:00,"Burrow",22,0
2,0,0,0,1,0,300,"tm4",2014-12-02 13:30:00,2014-12-02 14:00:00,"Burrow",23.5,0
2,0,0,0,1,0,300,"tm4",2014-12-02 13:35:00,2014-12-02 14:00:00,"Burrow",23.5,0
3,0,0,0,1,0,300,"tm4",2014-12-02 13:40:00,2014-12-02 14:00:00,"Burrow",23.5,0
1,0,0,0,1,0,360,"tm4",2014-12-02 13:46:00,2014-12-02 14:00:00,"Burrow",23.5,0
2,0,0,0,1,0,780,"tm4",2014-12-02 13:59:00,2014-12-02 14:00:00,"Burrow",23.5,0
37,0,0,0,1,0,300,"tm4",2014-12-02 14:04:00,2014-12-02 14:00:00,"Foraging",23.5,0
31,0,0,0,1,0,300,"tm4",2014-12-02 14:09:00,2014-12-02 14:00:00,"Foraging",23.5,0
1,0,0,0,1,0,300,"tm4",2014-12-02 14:14:00,2014-12-02 14:00:00,"Burrow",23.5,0
2,0,0,0,1,0,300,"tm4",2014-12-02 14:19:00,2014-12-02 14:00:00,"Burrow",23.5,0
1,0,0,0,1,0,300,"tm4",2014-12-02 14:24:00,2014-12-02 14:00:00,"Burrow",23.5,0
2,0,0,0,1,0,300,"tm4",2014-12-02 14:29:00,2014-12-02 14:00:00,"Burrow",23.5,0
2,0,0,0,1,0,360,"tm4",2014-12-02 14:35:00,2014-12-02 15:00:00,"Burrow",24.8,0
46,0,0,0,1,0,180,"tm4",2014-12-02 14:38:00,2014-12-02 15:00:00,"Foraging",24.8,0
2,0,0,0,1,0,900,"tm4",2014-12-02 14:53:00,2014-12-02 15:00:00,"Burrow",24.8,0
2,0,0,0,1,0,300,"tm4",2014-12-02 14:58:00,2014-12-02 15:00:00,"Burrow",24.8,0
1,0,0,0,1,0,1740,"tm4",2014-12-02 15:27:00,2014-12-02 15:00:00,"Burrow",24.8,0
15,0,0,0,1,0,300,"tm4",2014-12-02 15:32:00,2014-12-02 16:00:00,"Foraging",26.2,0
38,0,0,0,1,0,300,"tm4",2014-12-02 15:37:00,2014-12-02 16:00:00,"Foraging",26.2,0
61,0,0,0,1,0,300,"tm4",2014-12-02 15:42:00,2014-12-02 16:00:00,"Foraging",26.2,0
14,0,0,0,1,0,300,"tm4",2014-12-02 15:47:00,2014-12-02 16:00:00,"Foraging",26.2,0
105,0,0,0,1,0,300,"tm4",2014-12-02 15:52:00,2014-12-02 16:00:00,"Foraging",26.2,0
36,0,0,0,1,0,2160,"tm4",2014-12-02 16:28:00,2014-12-02 16:00:00,"Foraging",26.2,0
5,0,0,0,1,0,300,"tm4",2014-12-02 16:33:00,2014-12-02 17:00:00,"Foraging",27.3,0
13,0,0,0,1,0,300,"tm4",2014-12-02 16:38:00,2014-12-02 17:00:00,"Foraging",27.3,0
6,0,0,0,1,0,300,"tm4",2014-12-02 16:43:00,2014-12-02 17:00:00,"Foraging",27.3,0
11,0,0,0,1,0,300,"tm4",2014-12-02 16:48:00,2014-12-02 17:00:00,"Foraging",27.3,0
30,0,0,0,1,0,300,"tm4",2014-12-02 16:53:00,2014-12-02 17:00:00,"Foraging",27.3,0
41,0,0,0,1,0,300,"tm4",2014-12-02 16:58:00,2014-12-02 17:00:00,"Foraging",27.3,0
31,0,0,0,1,0,300,"tm4",2014-12-02 17:03:00,2014-12-02 17:00:00,"Foraging",27.3,0
33,0,0,0,1,0,300,"tm4",2014-12-02 17:08:00,2014-12-02 17:00:00,"Foraging",27.3,0
16,0,0,0,1,0,300,"tm4",2014-12-02 17:13:00,2014-12-02 17:00:00,"Foraging",27.3,0
10,0,0,0,1,0,360,"tm4",2014-12-02 17:19:00,2014-12-02 17:00:00,"Foraging",27.3,0
14,0,0,0,1,0,180,"tm4",2014-12-02 17:22:00,2014-12-02 17:00:00,"Foraging",27.3,0
22,0,0,0,1,0,300,"tm4",2014-12-02 17:27:00,2014-12-02 17:00:00,"Foraging",27.3,0
8,0,0,0,1,0,300,"tm4",2014-12-02 17:32:00,2014-12-02 18:00:00,"Foraging",27.8,0
23,0,0,0,1,0,240,"tm4",2014-12-02 17:36:00,2014-12-02 18:00:00,"Foraging",27.8,0
27,0,0,0,1,0,480,"tm4",2014-12-02 17:44:00,2014-12-02 18:00:00,"Foraging",27.8,0
14,0,0,0,1,0,180,"tm4",2014-12-02 17:47:00,2014-12-02 18:00:00,"Foraging",27.8,0
8,0,0,0,1,0,300,"tm4",2014-12-02 17:52:00,2014-12-02 18:00:00,"Foraging",27.8,0
7,0,0,0,1,0,300,"tm4",2014-12-02 17:57:00,2014-12-02 18:00:00,"Foraging",27.8,0
21,0,0,0,1,0,300,"tm4",2014-12-02 18:02:00,2014-12-02 18:00:00,"Foraging",27.8,0
2,0,0,0,1,0,300,"tm4",2014-12-02 18:07:00,2014-12-02 18:00:00,"Foraging",27.8,0
4,0,0,0,1,0,300,"tm4",2014-12-02 18:12:00,2014-12-02 18:00:00,"Foraging",27.8,0
37,0,0,0,1,0,300,"tm4",2014-12-02 18:17:00,2014-12-02 18:00:00,"Foraging",27.8,0
54,0,0,0,1,0,300,"tm4",2014-12-02 18:22:00,2014-12-02 18:00:00,"Foraging",27.8,0
34,0,0,0,1,0,300,"tm4",2014-12-02 18:27:00,2014-12-02 18:00:00,"Foraging",27.8,0
29,0,0,0,1,0,360,"tm4",2014-12-02 18:33:00,2014-12-02 19:00:00,"Foraging",28.2,0
16,0,0,0,1,0,180,"tm4",2014-12-02 18:36:00,2014-12-02 19:00:00,"Foraging",28.2,0
12,0,0,0,1,0,300,"tm4",2014-12-02 18:41:00,2014-12-02 19:00:00,"Foraging",28.2,0
31,0,0,0,1,0,300,"tm4",2014-12-02 18:46:00,2014-12-02 19:00:00,"Foraging",28.2,0
8,0,0,0,1,0,300,"tm4",2014-12-02 18:51:00,2014-12-02 19:00:00,"Foraging",28.2,0
24,0,0,0,1,0,360,"tm4",2014-12-02 18:57:00,2014-12-02 19:00:00,"Foraging",28.2,0
30,0,0,0,1,0,180,"tm4",2014-12-02 19:00:00,2014-12-02 19:00:00,"Foraging",28.2,0
71,0,0,0,1,0,300,"tm4",2014-12-02 19:05:00,2014-12-02 19:00:00,"Foraging",28.2,0
45,0,0,0,1,0,300,"tm4",2014-12-02 19:10:00,2014-12-02 19:00:00,"Foraging",28.2,0
18,0,0,0,1,0,300,"tm4",2014-12-02 19:15:00,2014-12-02 19:00:00,"Foraging",28.2,0
17,0,0,0,1,0,300,"tm4",2014-12-02 19:20:00,2014-12-02 19:00:00,"Foraging",28.2,0
7,0,0,0,1,0,240,"tm4",2014-12-02 19:24:00,2014-12-02 19:00:00,"Foraging",28.2,0
86,0,0,0,1,0,420,"tm4",2014-12-02 19:31:00,2014-12-02 20:00:00,"Foraging",28.5,0
2,0,0,0,1,0,300,"tm4",2014-12-02 19:36:00,2014-12-02 20:00:00,"Burrow",28.5,0
2,0,0,0,1,0,240,"tm4",2014-12-02 19:40:00,2014-12-02 20:00:00,"Burrow",28.5,0
2,0,0,0,1,0,420,"tm4",2014-12-02 19:47:00,2014-12-02 20:00:00,"Burrow",28.5,0
1,0,0,0,1,0,2160,"tm4",2014-12-02 20:23:00,2014-12-02 20:00:00,"Burrow",28.5,0
2,0,0,0,1,0,960,"tm4",2014-12-02 20:39:00,2014-12-02 21:00:00,"Burrow",27.2,0
1,0,0,0,1,0,300,"tm4",2014-12-02 20:44:00,2014-12-02 21:00:00,"Burrow",27.2,0
2,0,0,0,1,0,300,"tm4",2014-12-02 20:49:00,2014-12-02 21:00:00,"Burrow",27.2,0
1,0,0,0,1,0,12360,"tm4",2014-12-03 00:15:00,2014-12-03 00:00:00,"Burrow",24.9,0
2,0,0,0,1,0,3780,"tm4",2014-12-03 01:18:00,2014-12-03 01:00:00,"Burrow",24.1,0
1,0,0,0,1,0,300,"tm4",2014-12-03 01:23:00,2014-12-03 01:00:00,"Burrow",24.1,0
1,0,0,0,1,0,300,"tm4",2014-12-03 01:28:00,2014-12-03 01:00:00,"Burrow",24.1,0
1,0,0,0,1,0,300,"tm4",2014-12-03 01:33:00,2014-12-03 02:00:00,"Burrow",23.3,0
1,0,0,0,1,0,300,"tm4",2014-12-03 01:38:00,2014-12-03 02:00:00,"Burrow",23.3,0
1,0,0,0,1,0,360,"tm4",2014-12-03 01:44:00,2014-12-03 02:00:00,"Burrow",23.3,0
2,0,0,0,1,0,180,"tm4",2014-12-03 01:47:00,2014-12-03 02:00:00,"Burrow",23.3,0
3,0,0,0,1,0,300,"tm4",2014-12-03 01:52:00,2014-12-03 02:00:00,"Burrow",23.3,0
2,0,0,0,1,0,1200,"tm4",2014-12-03 02:12:00,2014-12-03 02:00:00,"Burrow",23.3,0
2,0,0,0,1,0,240,"tm4",2014-12-03 02:16:00,2014-12-03 02:00:00,"Burrow",23.3,0
2,0,0,0,1,0,1800,"tm4",2014-12-03 02:46:00,2014-12-03 03:00:00,"Burrow",22.9,0
1,0,0,0,1,0,240,"tm4",2014-12-03 02:50:00,2014-12-03 03:00:00,"Burrow",22.9,0
1,0,0,0,1,0,1020,"tm4",2014-12-03 03:07:00,2014-12-03 03:00:00,"Burrow",22.9,0
2,0,0,0,1,0,180,"tm4",2014-12-03 03:10:00,2014-12-03 03:00:00,"Burrow",22.9,0
2,0,0,0,1,0,300,"tm4",2014-12-03 03:15:00,2014-12-03 03:00:00,"Burrow",22.9,0
3,0,0,0,1,0,300,"tm4",2014-12-03 03:20:00,2014-12-03 03:00:00,"Burrow",22.9,0
2,0,0,0,1,0,240,"tm4",2014-12-03 03:24:00,2014-12-03 03:00:00,"Burrow",22.9,0
2,0,0,0,1,0,420,"tm4",2014-12-03 03:31:00,2014-12-03 04:00:00,"Burrow",22.8,0
2,0,0,0,1,0,360,"tm4",2014-12-03 03:37:00,2014-12-03 04:00:00,"Burrow",22.8,0
2,0,0,0,1,0,180,"tm4",2014-12-03 03:40:00,2014-12-03 04:00:00,"Burrow",22.8,0
1,0,0,0,1,0,300,"tm4",2014-12-03 03:45:00,2014-12-03 04:00:00,"Burrow",22.8,0
2,0,0,0,1,0,300,"tm4",2014-12-03 03:50:00,2014-12-03 04:00:00,"Burrow",22.8,0
2,0,0,0,1,0,240,"tm4",2014-12-03 03:54:00,2014-12-03 04:00:00,"Burrow",22.8,0
2,0,0,0,1,0,1380,"tm4",2014-12-03 04:17:00,2014-12-03 04:00:00,"Burrow",22.8,0
2,0,0,0,1,0,300,"tm4",2014-12-03 04:22:00,2014-12-03 04:00:00,"Burrow",22.8,0
3,0,0,0,1,0,300,"tm4",2014-12-03 04:27:00,2014-12-03 04:00:00,"Burrow",22.8,0
3,0,0,0,1,0,300,"tm4",2014-12-03 04:32:00,2014-12-03 05:00:00,"Burrow",22.6,0
1,0,0,0,1,0,1320,"tm4",2014-12-03 04:54:00,2014-12-03 05:00:00,"Burrow",22.6,0
1,0,0,0,1,0,300,"tm4",2014-12-03 04:59:00,2014-12-03 05:00:00,"Burrow",22.6,0
1,0,0,0,1,0,240,"tm4",2014-12-03 05:03:00,2014-12-03 05:00:00,"Burrow",22.6,0
1,0,0,0,1,0,360,"tm4",2014-12-03 05:09:00,2014-12-03 05:00:00,"Burrow",22.6,0
1,0,0,0,1,0,360,"tm4",2014-12-03 05:15:00,2014-12-03 05:00:00,"Burrow",22.6,0
1,0,0,0,1,0,1380,"tm4",2014-12-03 05:38:00,2014-12-03 06:00:00,"Burrow",21.7,0
1,0,0,0,1,0,300,"tm4",2014-12-03 05:43:00,2014-12-03 06:00:00,"Burrow",21.7,0
2,0,0,0,1,0,1140,"tm4",2014-12-03 06:02:00,2014-12-03 06:00:00,"Burrow",21.7,0
1,0,0,0,1,0,300,"tm4",2014-12-03 06:07:00,2014-12-03 06:00:00,"Burrow",21.7,0
3,0,0,0,1,0,300,"tm4",2014-12-03 06:12:00,2014-12-03 06:00:00,"Burrow",21.7,0
3,0,0,0,1,0,300,"tm4",2014-12-03 06:17:00,2014-12-03 06:00:00,"Burrow",21.7,0
2,0,0,0,1,0,240,"tm4",2014-12-03 06:21:00,2014-12-03 06:00:00,"Burrow",21.7,0
1,0,0,0,1,0,840,"tm4",2014-12-03 06:35:00,2014-12-03 07:00:00,"Burrow",21.5,0
2,0,0,0,1,0,300,"tm4",2014-12-03 06:40:00,2014-12-03 07:00:00,"Burrow",21.5,0
2,0,0,0,1,0,240,"tm4",2014-12-03 06:44:00,2014-12-03 07:00:00,"Burrow",21.5,0
1,0,0,0,1,0,1020,"tm4",2014-12-03 07:01:00,2014-12-03 07:00:00,"Burrow",21.5,0
12,0,0,0,1,0,2040,"tm4",2014-12-03 07:35:00,2014-12-03 08:00:00,"Foraging",21.3,0
13,0,0,0,1,0,3480,"tm4",2014-12-03 08:33:00,2014-12-03 09:00:00,"Foraging",20.9,0
2,0,0,0,1,0,5580,"tm4",2014-12-03 10:06:00,2014-12-03 10:00:00,"Burrow",21,0
3,0,0,0,1,0,180,"tm4",2014-12-03 10:09:00,2014-12-03 10:00:00,"Burrow",21,0
3,0,0,0,1,0,240,"tm4",2014-12-03 10:13:00,2014-12-03 10:00:00,"Burrow",21,0
1,0,0,0,1,0,6780,"tm4",2014-12-03 12:06:00,2014-12-03 12:00:00,"Burrow",23.3,0
2,0,0,0,1,0,420,"tm4",2014-12-03 12:13:00,2014-12-03 12:00:00,"Burrow",23.3,0
2,0,0,0,1,0,300,"tm4",2014-12-03 12:18:00,2014-12-03 12:00:00,"Burrow",23.3,0
47,0,0,0,1,0,360,"tm4",2014-12-03 12:24:00,2014-12-03 12:00:00,"Foraging",23.3,0
7,0,0,0,1,0,180,"tm4",2014-12-03 12:27:00,2014-12-03 12:00:00,"Foraging",23.3,0
27,0,0,0,1,0,300,"tm4",2014-12-03 12:32:00,2014-12-03 13:00:00,"Foraging",23,0
32,0,0,0,1,0,300,"tm4",2014-12-03 12:37:00,2014-12-03 13:00:00,"Foraging",23,0
20,0,0,0,1,0,300,"tm4",2014-12-03 12:42:00,2014-12-03 13:00:00,"Foraging",23,0
87,0,0,0,1,0,300,"tm4",2014-12-03 12:47:00,2014-12-03 13:00:00,"Foraging",23,0
86,0,0,0,1,0,240,"tm4",2014-12-03 12:51:00,2014-12-03 13:00:00,"Foraging",23,0
100,0,0,0,1,0,1080,"tm4",2014-12-03 13:09:00,2014-12-03 13:00:00,"Foraging",23,0
85,0,0,0,1,0,180,"tm4",2014-12-03 13:12:00,2014-12-03 13:00:00,"Foraging",23,0
18,0,0,0,1,0,240,"tm4",2014-12-03 13:16:00,2014-12-03 13:00:00,"Foraging",23,0
2,0,0,0,1,0,420,"tm4",2014-12-03 13:23:00,2014-12-03 13:00:00,"Burrow",23,0
1,0,0,0,1,0,780,"tm4",2014-12-03 13:36:00,2014-12-03 14:00:00,"Burrow",23.7,0
2,0,0,0,1,0,420,"tm4",2014-12-03 13:43:00,2014-12-03 14:00:00,"Burrow",23.7,0
2,0,0,0,1,0,300,"tm4",2014-12-03 13:48:00,2014-12-03 14:00:00,"Burrow",23.7,0
2,0,0,0,1,0,300,"tm4",2014-12-03 13:53:00,2014-12-03 14:00:00,"Burrow",23.7,0
2,0,0,0,1,0,360,"tm4",2014-12-03 13:59:00,2014-12-03 14:00:00,"Burrow",23.7,0
