"n","ndvi","X1","X3","X4","X5","X7","dt","id","date","date.round","state","t.ar","rain"
3,0.852116446560533,0,1,0,0,0,480,"tm8",2015-03-24 01:15:00,2015-03-24 01:00:00,"Transit",27.1,0
4,0.841611735246955,0,1,0,0,0,180,"tm8",2015-03-24 01:18:00,2015-03-24 01:00:00,"Transit",27.1,0
9,0.827620387842255,0,1,0,0,0,240,"tm8",2015-03-24 01:22:00,2015-03-24 01:00:00,"Transit",27.1,0
1,0.758537016808164,0,1,0,0,0,3540,"tm8",2015-03-24 02:21:00,2015-03-24 02:00:00,"Foraging",26.3,0
1,0.758537016808164,0,1,0,0,0,180,"tm8",2015-03-24 02:24:00,2015-03-24 02:00:00,"Foraging",26.3,0
1,0.758537016808164,0,1,0,0,0,300,"tm8",2015-03-24 02:29:00,2015-03-24 02:00:00,"Burrow",26.3,0
1,0.758537016808164,0,1,0,0,0,360,"tm8",2015-03-24 02:35:00,2015-03-24 03:00:00,"Burrow",25.5,0
1,0.758537016808164,0,1,0,0,0,180,"tm8",2015-03-24 02:38:00,2015-03-24 03:00:00,"Burrow",25.5,0
1,0.758537016808164,0,1,0,0,0,300,"tm8",2015-03-24 02:43:00,2015-03-24 03:00:00,"Foraging",25.5,0
3,0.797090505692741,0,1,0,0,0,360,"tm8",2015-03-24 02:49:00,2015-03-24 03:00:00,"Foraging",25.5,0
2,0.751119969735188,0,1,0,0,0,180,"tm8",2015-03-24 02:52:00,2015-03-24 03:00:00,"Foraging",25.5,0
2,0.726335527238675,0,1,0,0,0,840,"tm8",2015-03-24 03:06:00,2015-03-24 03:00:00,"Foraging",25.5,0
1,0.758537016808164,0,1,0,0,0,900,"tm8",2015-03-24 03:21:00,2015-03-24 03:00:00,"Foraging",25.5,0
2,0.727880107591074,0,1,0,0,0,360,"tm8",2015-03-24 03:27:00,2015-03-24 03:00:00,"Foraging",25.5,0
2,0.734151502837518,0,1,0,0,0,180,"tm8",2015-03-24 03:30:00,2015-03-24 04:00:00,"Foraging",24.6,0
2,0.734151502837518,0,1,0,0,0,300,"tm8",2015-03-24 03:35:00,2015-03-24 04:00:00,"Foraging",24.6,0
3,0.716631417617111,0,1,0,0,0,300,"tm8",2015-03-24 03:40:00,2015-03-24 04:00:00,"Foraging",24.6,0
3,0.750709765707283,0,1,0,0,0,300,"tm8",2015-03-24 03:45:00,2015-03-24 04:00:00,"Foraging",24.6,0
2,0.813904895512342,0,1,0,0,0,360,"tm8",2015-03-24 03:51:00,2015-03-24 04:00:00,"Foraging",24.6,0
3,0.795448935944283,0,1,0,0,0,180,"tm8",2015-03-24 03:54:00,2015-03-24 04:00:00,"Foraging",24.6,0
4,0.808368344728731,0,1,0,0,0,300,"tm8",2015-03-24 03:59:00,2015-03-24 04:00:00,"Foraging",24.6,0
3,0.839622341024536,0,1,0,0,0,300,"tm8",2015-03-24 04:04:00,2015-03-24 04:00:00,"Foraging",24.6,0
2,0.840386559286765,0,1,0,0,0,300,"tm8",2015-03-24 04:09:00,2015-03-24 04:00:00,"Foraging",24.6,0
5,0.842911688234978,0,1,0,0,0,300,"tm8",2015-03-24 04:14:00,2015-03-24 04:00:00,"Transit",24.6,0
2,0.843132193952176,0,1,0,0,0,300,"tm8",2015-03-24 04:19:00,2015-03-24 04:00:00,"Transit",24.6,0
3,0.838727669035947,0,1,0,0,0,360,"tm8",2015-03-24 04:25:00,2015-03-24 04:00:00,"Transit",24.6,0
2,0.840488772216608,0,1,0,0,0,180,"tm8",2015-03-24 04:28:00,2015-03-24 04:00:00,"Foraging",24.6,0
2,0.838509136327084,0,1,0,0,0,300,"tm8",2015-03-24 04:33:00,2015-03-24 05:00:00,"Foraging",24.4,0
4,0.836802224116534,0,1,0,0,0,300,"tm8",2015-03-24 04:38:00,2015-03-24 05:00:00,"Foraging",24.4,0
1,0.83411085243047,0,1,0,0,0,300,"tm8",2015-03-24 04:43:00,2015-03-24 05:00:00,"Burrow",24.4,0
16,0.829522618850397,0,0.875,0,0,0.125,240,"tm8",2015-03-24 04:47:00,2015-03-24 05:00:00,"Transit",24.4,0
1,0.757555717456741,0,0,0,0,1,41880,"tm8",2015-03-24 16:25:00,2015-03-24 16:00:00,"Burrow",32.3,0
1,0.757555717456741,0,0,0,0,1,420,"tm8",2015-03-24 16:32:00,2015-03-24 17:00:00,"Burrow",32.6,0
1,0.757555717456741,0,0,0,0,1,300,"tm8",2015-03-24 16:37:00,2015-03-24 17:00:00,"Burrow",32.6,0
1,0.757555717456741,0,0,0,0,1,300,"tm8",2015-03-24 16:42:00,2015-03-24 17:00:00,"Burrow",32.6,0
1,0.757555717456741,0,0,0,0,1,360,"tm8",2015-03-24 16:48:00,2015-03-24 17:00:00,"Burrow",32.6,0
1,0.757555717456741,0,0,0,0,1,180,"tm8",2015-03-24 16:51:00,2015-03-24 17:00:00,"Burrow",32.6,0
6,0.806124291736245,0,0.666666666666667,0,0,0.333333333333333,300,"tm8",2015-03-24 16:56:00,2015-03-24 17:00:00,"Transit",32.6,0
2,0.84360038012548,0,1,0,0,0,1740,"tm8",2015-03-24 17:25:00,2015-03-24 17:00:00,"Transit",32.6,0
6,0.842554887426714,0,1,0,0,0,300,"tm8",2015-03-24 17:30:00,2015-03-24 18:00:00,"Transit",33.2,0
1,0.842147755886694,0,1,0,0,0,960,"tm8",2015-03-24 17:46:00,2015-03-24 18:00:00,"Foraging",33.2,0
3,0.840653185723548,0,1,0,0,0,180,"tm8",2015-03-24 17:49:00,2015-03-24 18:00:00,"Foraging",33.2,0
1,0.841068211517069,0,1,0,0,0,300,"tm8",2015-03-24 17:54:00,2015-03-24 18:00:00,"Burrow",33.2,0
1,0.841068211517069,0,1,0,0,0,300,"tm8",2015-03-24 17:59:00,2015-03-24 18:00:00,"Burrow",33.2,0
1,0.841068211517069,0,1,0,0,0,300,"tm8",2015-03-24 18:04:00,2015-03-24 18:00:00,"Burrow",33.2,0
1,0.841068211517069,0,1,0,0,0,5700,"tm8",2015-03-24 19:39:00,2015-03-24 20:00:00,"Burrow",33.9,0
1,0.841068211517069,0,1,0,0,0,20160,"tm8",2015-03-25 01:15:00,2015-03-25 01:00:00,"Burrow",28.9,0
10,0.831995420754863,0,0.8,0,0,0.2,8580,"tm8",2015-03-25 03:38:00,2015-03-25 04:00:00,"Transit",28.3,0
1,0.790550693574822,0,0,0,0,1,38820,"tm8",2015-03-25 14:25:00,2015-03-25 14:00:00,"Burrow",28.1,0.2
1,0.790550693574822,0,0,0,0,1,10380,"tm8",2015-03-25 17:18:00,2015-03-25 17:00:00,"Burrow",27.9,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 17:23:00,2015-03-25 17:00:00,"Burrow",27.9,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 17:28:00,2015-03-25 17:00:00,"Burrow",27.9,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 17:33:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 17:38:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,660,"tm8",2015-03-25 17:49:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,1020,"tm8",2015-03-25 18:06:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,360,"tm8",2015-03-25 18:12:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,180,"tm8",2015-03-25 18:15:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 18:20:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,240,"tm8",2015-03-25 18:24:00,2015-03-25 18:00:00,"Burrow",27.6,0
1,0.790550693574822,0,0,0,0,1,840,"tm8",2015-03-25 18:38:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 18:43:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 18:48:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 18:53:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 18:58:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:03:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:08:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,360,"tm8",2015-03-25 19:14:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,780,"tm8",2015-03-25 19:27:00,2015-03-25 19:00:00,"Burrow",25.7,0.2
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:32:00,2015-03-25 20:00:00,"Burrow",26.5,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:37:00,2015-03-25 20:00:00,"Burrow",26.5,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:42:00,2015-03-25 20:00:00,"Burrow",26.5,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:47:00,2015-03-25 20:00:00,"Burrow",26.5,0
1,0.790550693574822,0,0,0,0,1,300,"tm8",2015-03-25 19:52:00,2015-03-25 20:00:00,"Burrow",26.5,0
5,0.804522224911599,0,0,0,0,1,300,"tm8",2015-03-25 19:57:00,2015-03-25 20:00:00,"Foraging",26.5,0
2,0.805259649508963,0,0,0,0,1,1860,"tm8",2015-03-25 20:28:00,2015-03-25 20:00:00,"Foraging",26.5,0
2,0.816419731783012,0,0,0,0,1,900,"tm8",2015-03-25 20:43:00,2015-03-25 21:00:00,"Foraging",27.2,0
4,0.840076133278103,0,0.75,0,0,0.25,180,"tm8",2015-03-25 20:46:00,2015-03-25 21:00:00,"Transit",27.2,0
3,0.843255139856329,0,1,0,0,0,720,"tm8",2015-03-25 20:58:00,2015-03-25 21:00:00,"Transit",27.2,0
2,0.847247748943741,0,1,0,0,0,300,"tm8",2015-03-25 21:03:00,2015-03-25 21:00:00,"Transit",27.2,0
3,0.848010435308244,0,1,0,0,0,360,"tm8",2015-03-25 21:09:00,2015-03-25 21:00:00,"Transit",27.2,0
5,0.837511446398289,0,1,0,0,0,180,"tm8",2015-03-25 21:12:00,2015-03-25 21:00:00,"Transit",27.2,0
2,0.84248754656181,0,1,0,0,0,960,"tm8",2015-03-25 21:28:00,2015-03-25 21:00:00,"Transit",27.2,0
6,0.789558054346061,0,0.833333333333333,0,0,0.166666666666667,180,"tm8",2015-03-25 21:31:00,2015-03-25 22:00:00,"Transit",26.2,0
5,0.687378565582995,0,0.6,0,0,0.4,960,"tm8",2015-03-25 21:47:00,2015-03-25 22:00:00,"Transit",26.2,0
3,0.735226775243436,0,1,0,0,0,180,"tm8",2015-03-25 21:50:00,2015-03-25 22:00:00,"Transit",26.2,0
1,0.754084722852146,0,1,0,0,0,300,"tm8",2015-03-25 21:55:00,2015-03-25 22:00:00,"Foraging",26.2,0
1,0.754084722852146,0,1,0,0,0,300,"tm8",2015-03-25 22:00:00,2015-03-25 22:00:00,"Burrow",26.2,0
1,0.754084722852146,0,1,0,0,0,360,"tm8",2015-03-25 22:06:00,2015-03-25 22:00:00,"Burrow",26.2,0
1,0.754084722852146,0,1,0,0,0,180,"tm8",2015-03-25 22:09:00,2015-03-25 22:00:00,"Foraging",26.2,0
4,0.670305953841573,0,0.25,0,0,0.75,300,"tm8",2015-03-25 22:14:00,2015-03-25 22:00:00,"Transit",26.2,0
4,0.670305953841573,0,0.25,0,0,0.75,300,"tm8",2015-03-25 22:19:00,2015-03-25 22:00:00,"Transit",26.2,0
1,0.754084722852146,0,1,0,0,0,360,"tm8",2015-03-25 22:25:00,2015-03-25 22:00:00,"Foraging",26.2,0
1,0.754084722852146,0,1,0,0,0,180,"tm8",2015-03-25 22:28:00,2015-03-25 22:00:00,"Burrow",26.2,0
1,0.754084722852146,0,1,0,0,0,300,"tm8",2015-03-25 22:33:00,2015-03-25 23:00:00,"Burrow",26,0
1,0.754084722852146,0,1,0,0,0,300,"tm8",2015-03-25 22:38:00,2015-03-25 23:00:00,"Burrow",26,0
1,0.754084722852146,0,1,0,0,0,300,"tm8",2015-03-25 22:43:00,2015-03-25 23:00:00,"Burrow",26,0
2,0.767285731836674,0,1,0,0,0,300,"tm8",2015-03-25 22:48:00,2015-03-25 23:00:00,"Foraging",26,0
2,0.767285731836674,0,1,0,0,0,2820,"tm8",2015-03-25 23:35:00,2015-03-26 00:00:00,"Foraging",25.6,0
10,0.785386442260397,0,0.9,0,0,0.1,180,"tm8",2015-03-25 23:38:00,2015-03-26 00:00:00,"Transit",25.6,0
6,0.840854824178479,0,1,0,0,0,4380,"tm8",2015-03-26 00:51:00,2015-03-26 01:00:00,"Transit",25.3,0
7,0.833733307623219,0,1,0,0,0,780,"tm8",2015-03-26 01:04:00,2015-03-26 01:00:00,"Transit",25.3,0
3,0.832455434025042,0,1,0,0,0,2160,"tm8",2015-03-26 01:40:00,2015-03-26 02:00:00,"Transit",25.1,0
1,0.838429519843614,0,1,0,0,0,360,"tm8",2015-03-26 01:46:00,2015-03-26 02:00:00,"Foraging",25.1,0
6,0.826382478668006,0,0.5,0,0,0.5,180,"tm8",2015-03-26 01:49:00,2015-03-26 02:00:00,"Transit",25.1,0
1,0.798364230152312,0,0,0,0,1,57480,"tm8",2015-03-26 17:47:00,2015-03-26 18:00:00,"Burrow",31.4,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 17:52:00,2015-03-26 18:00:00,"Burrow",31.4,0
1,0.798364230152312,0,0,0,0,1,3240,"tm8",2015-03-26 18:46:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,360,"tm8",2015-03-26 18:52:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,180,"tm8",2015-03-26 18:55:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:00:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:05:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:10:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:15:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:20:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:25:00,2015-03-26 19:00:00,"Burrow",31.3,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:30:00,2015-03-26 20:00:00,"Burrow",29.9,0
1,0.798364230152312,0,0,0,0,1,1140,"tm8",2015-03-26 19:49:00,2015-03-26 20:00:00,"Burrow",29.9,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:54:00,2015-03-26 20:00:00,"Burrow",29.9,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 19:59:00,2015-03-26 20:00:00,"Burrow",29.9,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 20:04:00,2015-03-26 20:00:00,"Burrow",29.9,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 20:09:00,2015-03-26 20:00:00,"Burrow",29.9,0
1,0.798364230152312,0,0,0,0,1,300,"tm8",2015-03-26 20:14:00,2015-03-26 20:00:00,"Burrow",29.9,0
12,0.835053539767417,0,0.833333333333333,0,0,0.166666666666667,300,"tm8",2015-03-26 20:19:00,2015-03-26 20:00:00,"Transit",29.9,0
4,0.848896354777713,0,1,0,0,0,12120,"tm8",2015-03-26 23:41:00,2015-03-27 00:00:00,"Transit",25.1,0
2,0.847684831609967,0,1,0,0,0,4380,"tm8",2015-03-27 00:54:00,2015-03-27 01:00:00,"Transit",25.2,0
1,0.84627761871008,0,1,0,0,0,960,"tm8",2015-03-27 01:10:00,2015-03-27 01:00:00,"Transit",25.2,0
6,0.823121981232372,0,0.666666666666667,0,0,0.333333333333333,180,"tm8",2015-03-27 01:13:00,2015-03-27 01:00:00,"Transit",25.2,0
2,0.785780518422652,0,0,0,0,1,1200,"tm8",2015-03-27 01:33:00,2015-03-27 02:00:00,"Transit",24.7,0
5,0.820671458701265,0,0.2,0,0,0.8,300,"tm8",2015-03-27 01:38:00,2015-03-27 02:00:00,"Transit",24.7,0
2,0.843681819391171,0,1,0,0,0,300,"tm8",2015-03-27 01:43:00,2015-03-27 02:00:00,"Transit",24.7,0
15,0.831848896822671,0,1,0,0,0,300,"tm8",2015-03-27 01:48:00,2015-03-27 02:00:00,"Transit",24.7,0
2,0.685075525688593,0,0.5,0,0,0.5,4140,"tm8",2015-03-27 02:57:00,2015-03-27 03:00:00,"Foraging",24.4,0
1,0.639611504021979,0,0,0,0,1,360,"tm8",2015-03-27 03:03:00,2015-03-27 03:00:00,"Foraging",24.4,0
1,0.639611504021979,0,0,0,0,1,180,"tm8",2015-03-27 03:06:00,2015-03-27 03:00:00,"Foraging",24.4,0
1,0.639611504021979,0,0,0,0,1,300,"tm8",2015-03-27 03:11:00,2015-03-27 03:00:00,"Foraging",24.4,0
1,0.639611504021979,0,0,0,0,1,360,"tm8",2015-03-27 03:17:00,2015-03-27 03:00:00,"Foraging",24.4,0
3,0.687314179716332,0,0.666666666666667,0,0,0.333333333333333,180,"tm8",2015-03-27 03:20:00,2015-03-27 03:00:00,"Foraging",24.4,0
1,0.671108862056961,0,1,0,0,0,300,"tm8",2015-03-27 03:25:00,2015-03-27 03:00:00,"Burrow",24.4,0
1,0.671108862056961,0,1,0,0,0,360,"tm8",2015-03-27 03:31:00,2015-03-27 04:00:00,"Burrow",24.1,0
2,0.711165517563508,0,1,0,0,0,180,"tm8",2015-03-27 03:34:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.751222173070056,0,1,0,0,0,300,"tm8",2015-03-27 03:39:00,2015-03-27 04:00:00,"Burrow",24.1,0
2,0.711165517563508,0,1,0,0,0,300,"tm8",2015-03-27 03:44:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.671108862056961,0,1,0,0,0,360,"tm8",2015-03-27 03:50:00,2015-03-27 04:00:00,"Burrow",24.1,0
2,0.711165517563508,0,1,0,0,0,180,"tm8",2015-03-27 03:53:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.751222173070056,0,1,0,0,0,300,"tm8",2015-03-27 03:58:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.751222173070056,0,1,0,0,0,360,"tm8",2015-03-27 04:04:00,2015-03-27 04:00:00,"Burrow",24.1,0
2,0.711165517563508,0,1,0,0,0,180,"tm8",2015-03-27 04:07:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.671108862056961,0,1,0,0,0,300,"tm8",2015-03-27 04:12:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.671108862056961,0,1,0,0,0,360,"tm8",2015-03-27 04:18:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.671108862056961,0,1,0,0,0,180,"tm8",2015-03-27 04:21:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.671108862056961,0,1,0,0,0,300,"tm8",2015-03-27 04:26:00,2015-03-27 04:00:00,"Burrow",24.1,0
1,0.671108862056961,0,1,0,0,0,300,"tm8",2015-03-27 04:31:00,2015-03-27 05:00:00,"Burrow",24.2,0
3,0.687314179716332,0,0.666666666666667,0,0,0.333333333333333,300,"tm8",2015-03-27 04:36:00,2015-03-27 05:00:00,"Foraging",24.2,0
12,0.803356172822979,0,0.916666666666667,0,0,0.0833333333333333,1140,"tm8",2015-03-27 04:55:00,2015-03-27 05:00:00,"Transit",24.2,0
1,0.831854421569826,0,1,0,0,0,4140,"tm8",2015-03-27 06:04:00,2015-03-27 06:00:00,"Burrow",23.8,0
1,0.831854421569826,0,1,0,0,0,1920,"tm8",2015-03-27 06:36:00,2015-03-27 07:00:00,"Burrow",23.4,0.6
1,0.831854421569826,0,1,0,0,0,6660,"tm8",2015-03-27 08:27:00,2015-03-27 08:00:00,"Burrow",22.5,1.4
1,0.831854421569826,0,1,0,0,0,14520,"tm8",2015-03-27 12:29:00,2015-03-27 12:00:00,"Burrow",21.2,0
1,0.831854421569826,0,1,0,0,0,9720,"tm8",2015-03-27 15:11:00,2015-03-27 15:00:00,"Burrow",22.6,0
1,0.831854421569826,0,1,0,0,0,180,"tm8",2015-03-27 15:14:00,2015-03-27 15:00:00,"Burrow",22.6,0
1,0.831854421569826,0,1,0,0,0,240,"tm8",2015-03-27 15:18:00,2015-03-27 15:00:00,"Burrow",22.6,0
1,0.831854421569826,0,1,0,0,0,840,"tm8",2015-03-27 15:32:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,300,"tm8",2015-03-27 15:37:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,300,"tm8",2015-03-27 15:42:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,300,"tm8",2015-03-27 15:47:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,300,"tm8",2015-03-27 15:52:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,360,"tm8",2015-03-27 15:58:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,120,"tm8",2015-03-27 16:00:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,360,"tm8",2015-03-27 16:06:00,2015-03-27 16:00:00,"Burrow",24,0
1,0.831854421569826,0,1,0,0,0,6000,"tm8",2015-03-27 17:46:00,2015-03-27 18:00:00,"Burrow",23.6,0
1,0.831854421569826,0,1,0,0,0,360,"tm8",2015-03-27 17:52:00,2015-03-27 18:00:00,"Burrow",23.6,0
1,0.831854421569826,0,1,0,0,0,7200,"tm8",2015-03-27 19:52:00,2015-03-27 20:00:00,"Burrow",23.4,0
1,0.831854421569826,0,1,0,0,0,2700,"tm8",2015-03-27 20:37:00,2015-03-27 21:00:00,"Burrow",22.4,0
1,0.831854421569826,0,1,0,0,0,240,"tm8",2015-03-27 20:41:00,2015-03-27 21:00:00,"Burrow",22.4,0
5,0.841906143421769,0,1,0,0,0,15840,"tm8",2015-03-28 01:05:00,2015-03-28 01:00:00,"Transit",21.5,0
2,0.842949615143931,0,1,0,0,0,300,"tm8",2015-03-28 01:10:00,2015-03-28 01:00:00,"Transit",21.5,0
4,0.836236596905919,0,0.5,0,0,0.5,240,"tm8",2015-03-28 01:14:00,2015-03-28 01:00:00,"Transit",21.5,0
3,0.83440388611426,0,0.333333333333333,0,0,0.666666666666667,360,"tm8",2015-03-28 01:20:00,2015-03-28 01:00:00,"Foraging",21.5,0
3,0.843055329409203,0,1,0,0,0,420,"tm8",2015-03-28 01:27:00,2015-03-28 01:00:00,"Foraging",21.5,0
3,0.840825111676584,0,1,0,0,0,720,"tm8",2015-03-28 01:39:00,2015-03-28 02:00:00,"Foraging",21.5,0
2,0.840550718634278,0,1,0,0,0,300,"tm8",2015-03-28 01:44:00,2015-03-28 02:00:00,"Foraging",21.5,0
2,0.840550718634278,0,1,0,0,0,360,"tm8",2015-03-28 01:50:00,2015-03-28 02:00:00,"Foraging",21.5,0
4,0.81514253384766,0,0.5,0,0,0.5,180,"tm8",2015-03-28 01:53:00,2015-03-28 02:00:00,"Foraging",21.5,0
1,0.786734807060025,0,0,0,0,1,4020,"tm8",2015-03-28 03:00:00,2015-03-28 03:00:00,"Burrow",21,0
1,0.786734807060025,0,0,0,0,1,1500,"tm8",2015-03-28 03:25:00,2015-03-28 03:00:00,"Burrow",21,0
1,0.786734807060025,0,0,0,0,1,420,"tm8",2015-03-28 03:32:00,2015-03-28 04:00:00,"Burrow",21.3,0
1,0.786734807060025,0,0,0,0,1,300,"tm8",2015-03-28 03:37:00,2015-03-28 04:00:00,"Foraging",21.3,0
35,0.839429930367456,0,0.971428571428571,0,0,0.0285714285714286,240,"tm8",2015-03-28 03:41:00,2015-03-28 04:00:00,"Transit",21.3,0
2,0.818421228803341,0,1,0,0,0,14040,"tm8",2015-03-28 07:35:00,2015-03-28 08:00:00,"Transit",21,0
4,0.839062809508948,0,1,0,0,0,300,"tm8",2015-03-28 07:40:00,2015-03-28 08:00:00,"Transit",21,0
1,0.841977458104738,0,1,0,0,0,360,"tm8",2015-03-28 07:46:00,2015-03-28 08:00:00,"Transit",21,0
5,0.842696137226108,0,1,0,0,0,120,"tm8",2015-03-28 07:48:00,2015-03-28 08:00:00,"Transit",21,0
8,0.835943787923491,0,1,0,0,0,840,"tm8",2015-03-28 08:02:00,2015-03-28 08:00:00,"Transit",21,0
5,0.834520168479708,0,1,0,0,0,3060,"tm8",2015-03-28 08:53:00,2015-03-28 09:00:00,"Transit",21,0
2,0.840758035929497,0,1,0,0,0,300,"tm8",2015-03-28 08:58:00,2015-03-28 09:00:00,"Transit",21,0
17,0.81921521836436,0,0.647058823529412,0,0,0.352941176470588,960,"tm8",2015-03-28 09:14:00,2015-03-28 09:00:00,"Transit",21,0
1,0.786734807060025,0,0,0,0,1,59400,"tm8",2015-03-29 01:44:00,2015-03-29 02:00:00,"Burrow",24.7,0
1,0.786734807060025,0,0,0,0,1,300,"tm8",2015-03-29 01:49:00,2015-03-29 02:00:00,"Burrow",24.7,0
1,0.786734807060025,0,0,0,0,1,300,"tm8",2015-03-29 01:54:00,2015-03-29 02:00:00,"Burrow",24.7,0
1,0.786734807060025,0,0,0,0,1,300,"tm8",2015-03-29 01:59:00,2015-03-29 02:00:00,"Burrow",24.7,0
1,0.786734807060025,0,0,0,0,1,4680,"tm8",2015-03-29 03:17:00,2015-03-29 03:00:00,"Burrow",24.5,0
20,0.830975043171955,0,0.85,0,0,0.15,360,"tm8",2015-03-29 03:23:00,2015-03-29 03:00:00,"Transit",24.5,0
5,0.846862190865157,0,1,0,0,0,13140,"tm8",2015-03-29 07:02:00,2015-03-29 07:00:00,"Transit",24,0
6,0.845209217569597,0,1,0,0,0,3060,"tm8",2015-03-29 07:53:00,2015-03-29 08:00:00,"Transit",23.7,0
1,0.84592282321776,0,1,0,0,0,2220,"tm8",2015-03-29 08:30:00,2015-03-29 09:00:00,"Foraging",23.3,0
2,0.843655546899074,0,1,0,0,0,300,"tm8",2015-03-29 08:35:00,2015-03-29 09:00:00,"Foraging",23.3,0
1,0.841388270580387,0,1,0,0,0,300,"tm8",2015-03-29 08:40:00,2015-03-29 09:00:00,"Foraging",23.3,0
3,0.844470940349833,0,1,0,0,0,240,"tm8",2015-03-29 08:44:00,2015-03-29 09:00:00,"Foraging",23.3,0
2,0.849052579940684,0,1,0,0,0,420,"tm8",2015-03-29 08:51:00,2015-03-29 09:00:00,"Foraging",23.3,0
2,0.846639944978114,0,1,0,0,0,240,"tm8",2015-03-29 08:55:00,2015-03-29 09:00:00,"Foraging",23.3,0
6,0.847708418478344,0,1,0,0,0,1380,"tm8",2015-03-29 09:18:00,2015-03-29 09:00:00,"Transit",23.3,0
